,Assigned_group,number_of_species_in_group,H,Hbc,G,J,FAD,MFAD,APWD,H_Rare,Hbc_Rare,G_Rare,J_Rare,FAD_Rare,MFAD_Rare,APWD_Rare,GroupSize_FAD,GroupSize_Pathways
0,Acokanthera oblongifolia,0.0,1.291458203236866,1.540049029019975,0.9782362614674642,-0.421168760523579,0.36227943027009873,0.4701861934571219,2.113798984443856,1.1037257678603962,1.3618896192957841,0.9231408402896857,-0.4399506984588094,2.049983687129216,2.087861916844313,2.1459936345487214,0.22363128550104583,0.2818071366770917
1,Adenium obesum,0.0,-1.16794629409865,-1.1894962913600304,-1.1428608136148937,,0.5600450670269287,0.251382799155867,-1.6719790871904516,-1.150439801420929,-1.1758819106441822,-1.139679818827656,,-1.7138127989656051,-1.6946549869967762,-1.6682445238240289,0.9057797154441064,0.8446438944556606
2,Adina cordifolia,0.0,1.1220250011750788,1.1100772206819278,0.979142560297206,-0.30259768022320704,0.9030760611421104,0.9512388860868082,1.4559934055139705,1.0014997517292468,1.1057548116842868,0.9184068886153965,-0.11668973335972543,1.4349429924051327,1.4491190074235556,1.4674834120413809,0.86578773468549,0.8848467978080816
3,Adina eurhyncha,0.0,0.4252672676855939,0.36521571352946786,0.5460938680057844,0.38079301553862477,-1.1278432093739916,-1.0461897160175804,-0.5283856727615311,0.5680157383256249,0.47255617539039524,0.6318892357678155,-0.053890889762369075,-0.5123726946458472,-0.5208534509419023,-0.5288510597714301,-1.2631504303931944,-1.2775456152558213
4,Adina racemosa,0.0,1.1306301745578118,1.072237636514334,1.1654074476076801,-0.28522939688255333,1.4662684029904807,1.4087172352564052,-0.19997163697541973,1.0185985891198972,0.9422700061688811,1.0643966102412679,0.7460841009244369,-0.14266937917726244,-0.1534277733457209,-0.16699776786935466,1.527699862031036,1.5123860080356057
5,Adina trichotoma,0.0,0.5207557436275623,0.37907378947834247,0.6929954775828419,0.7584020030646961,0.7649059523805508,0.7259430491645199,-0.01398960844625313,0.5426254030064415,0.43310267284713155,0.6359209739077006,0.327183777629343,0.009226572559515242,-0.0015395811113606088,-0.016116541671858945,0.8236475527823814,0.7576175026054837
6,Aganosma heynei,0.0,0.5404170625923077,0.40447275412773687,0.7237239337267652,0.842218177032042,-0.23850163488530077,-0.2037983370764222,0.09007291298456017,0.6378088626688985,0.4869427247446652,0.7501965089936622,0.47893037396601434,0.09885899825820925,0.08833901045288774,0.07354370311132767,-0.30886458022912444,-0.33005320449356623
7,Alafia barteri,0.0,0.21012132649183551,0.10376739779374762,0.230221881662526,-0.31510734288506925,0.07266424088095888,0.015135450840900386,-0.5277648775569703,0.20507181370148841,0.2507218993531968,0.2003376340156296,-0.6863583572340062,-0.5078081212072816,-0.5163366196582796,-0.5244279798991055,0.13596807318948223,0.11353318693833765
8,Alibertia edulis,0.0,-0.49699513486604574,-0.25392988144094636,-0.6354660871380058,-1.6115135544593056,0.3932337162400361,0.34993910628167957,-0.22443815594977012,-0.6356118732371965,-0.5273896267454395,-0.6790408245861733,-1.3679649533966625,-0.19132585373991134,-0.20196800800291564,-0.21505088789706986,0.4481926597651753,0.3564489518956315
9,Allamanda cathartica,0.0,0.9124661103894572,0.7846711149355101,0.8943330301464226,0.004257954552634554,1.0535853443862673,0.9904439960900555,-0.23079900615017684,0.855981033951364,0.8668784868294062,0.8511244586207566,0.10560085227442176,-0.2624828454996986,-0.2728551218406504,-0.2850863219372925,1.1380695413627546,1.1186960140722189
