,Assigned_group,number_of_species_in_group,H,Hbc,G,J,GroupSize_Pathways,FAD,MFAD,APWD,GroupSize_FAD,FAD_Rare,MFAD_Rare,APWD_Rare,H_Rare,Hbc_Rare,G_Rare,J_Rare
0,ABT,4.0,0.905707611410394,0.9069070240207596,0.5456059975010412,0.8244105957602371,49,2202.099404513092,43.17841969633513,0.8635683939267027,51,35.30597836207352,5.0927969483242395,0.8604182799624082,0.7163968346524111,0.8890667746428348,0.45174090702947844,0.8453220969948062
1,AFG,10.0,1.3060122077056417,1.3115464052604533,0.6371212059014293,0.6711575086545879,349,110532.44488105453,306.1840578422563,0.8505112717840453,361,35.521230615215956,5.0841136387905355,0.8496044350090156,0.9575164220107545,1.2858619457196963,0.5499571428571428,0.8536266030047884
2,AGE,14.0,1.0684708579480788,1.0805546630586758,0.6093063075570364,0.6638782706020219,294,74027.77780027235,250.94161966194017,0.8535429240202047,295,35.87045551574637,5.129298089721934,0.8560373853638947,0.8427466834325087,1.034177928996069,0.5149251700680272,0.86540586204654
3,AGW,4.0,0.6350047569400392,0.638605985667902,0.33919999999999983,0.5780062388614641,50,1975.5946904491516,39.51189380898303,0.8063651797751639,50,32.83800889639516,4.731432030529519,0.7981118598698554,0.4327693180460904,0.6097114759321359,0.263077097505669,0.7048156886995486
4,ALA,10.0,0.7960531558780826,0.7991129154337713,0.37451595457003783,0.4946156355134809,215,36242.03845695341,166.2478828300615,0.7661192757145692,218,32.28481421192412,4.6217009380407665,0.7725199014855025,0.5013024062918519,0.7174079270576826,0.29767401360544227,0.7139086245442313
5,ALB,13.0,1.297065432518738,1.310233897813671,0.6704081632653062,0.7239060012209975,280,66224.26759579698,236.51524141356063,0.8477248796184969,280,35.14481354245261,5.042786053983052,0.8456761076404099,1.0282464467209553,1.3178913091671371,0.5917736451247166,0.8827375902136986
6,ALD,3.0,1.3749496321041064,1.4122957998523589,0.7008163265306122,0.7673740006500297,70,4511.486738359352,61.80118819670345,0.8583498360653257,73,36.03054479188821,5.147220684555459,0.8578701140925765,1.06558308340852,1.3756842369211986,0.6127226785714286,0.9061199890499422
7,ALG,13.0,1.0318322474672652,1.0426747492938422,0.5045993756503642,0.575876542129737,310,81221.8316970376,260.32638364435127,0.8370623268307116,312,35.01432223697661,5.016444902012158,0.8394338862389763,0.7480908336993861,1.0112251376561043,0.4399875283446712,0.7913890645497531
8,ALT,7.0,1.3166599533958063,1.3518516515000376,0.7004301598896193,0.7348419115446695,111,10641.76667345409,94.17492631375302,0.8408475563727947,113,34.08455149016673,4.915312479452943,0.8300271814230064,1.0078951183187996,1.2483865551520759,0.595156507936508,0.9059601584942067
9,AMU,4.0,1.3647233919484132,1.391248386639246,0.687887396694215,0.7013290889155132,176,28137.390719915227,152.09400389143366,0.8265978472360525,185,34.712893782451516,4.962562123803535,0.8279283901063634,1.0400792131259073,1.3731651911303557,0.5954319727891156,0.8879180581132883
