,Assigned_group,number_of_species_in_group,H,Hbc,G,J,GroupSize_Pathways,FAD,MFAD,APWD,GroupSize_FAD,FAD_Rare,MFAD_Rare,APWD_Rare,H_Rare,Hbc_Rare,G_Rare,J_Rare
0,Acokanthera,4.0,1.0861895081867026,1.4030271981873292,0.49527410207939504,0.6062139069674717,23,359.10680638895644,17.100324113759832,0.8550162056879915,21,30.73333192120335,4.620011619196032,0.8276997200956043,0.7159956335263481,1.0688684025014892,0.3963315690350215,0.7301874568971007
1,Adenium,2.0,-0.0,-0.0,0.0,,29,364.9527489268604,12.165091630895347,0.4194859183067361,30,16.629743447627252,2.410119755864276,0.40979017878106105,0.0,0.0,0.0,
2,Adina,6.0,1.056717340321649,1.1009305081382543,0.612096,0.6565753994967588,125,11963.20703891196,95.70565631129568,0.7718198089620619,125,32.20828517795764,4.613761482753881,0.7718950871696307,0.8454422721060553,1.0101615435684845,0.5247897534013606,0.8888397095623941
3,Aganosma,1.0,0.6172417697303416,0.6203112195798863,0.42603550295857995,0.8904916402194913,13,108.71896442105353,8.362997263157963,0.696916438596497,13,29.234533781624528,4.176361968803504,0.6960603281339173,0.5698324397960037,0.6417983563156305,0.38946938775510204,0.8457761677277298
4,Alafia,1.0,0.4659992569610426,0.4777138462074574,0.2906574394463668,0.672294817075638,17,169.76727668528997,9.986310393252351,0.624144399578272,17,26.704548449292584,3.8149354927560837,0.6358225821260141,0.4020412625020653,0.520838493537127,0.26040816326530614,0.7241235151616325
5,Alibertia,1.0,0.1985152433458726,0.32521273260740713,0.09500000000000008,0.2863969571159562,20,277.9718355454588,13.236754073593277,0.6618377036796639,21,27.82831554143511,3.9754736487764446,0.6625789414627407,0.14118511892842975,0.22530402863303278,0.08521541950113379,0.6098415297166591
6,Allamanda,3.0,1.0717834050802586,1.0717834455699005,0.6494444444444445,0.9755792977517329,60,2769.2398382624438,46.153997304374066,0.7822711407521028,60,32.05554395262516,4.635428531571335,0.7859858225354627,0.9070443893521221,1.070204784048695,0.5581343310657596,0.9016940841482557
7,Alstonia,30.0,0.4689876520706049,0.4837615141147201,0.21041635880947152,0.26174699234192367,443,157518.05775266967,357.995585801522,0.8154796943087061,440,32.7516249331892,4.712466715506246,0.7933719393442457,0.21397350477532132,0.31890134119297875,0.12938586545729405,0.6429104529083185
8,Alyxia,3.0,0.666278442414676,0.6669479255888184,0.47337278106508873,0.961236604722876,13,131.65361361369122,10.127201047207016,0.8439334206005847,13,33.1303010255176,4.8647616746703255,0.8415613023508763,0.6079694778727734,0.6628080146045927,0.42194217687074836,0.8886672246594758
9,Amsonia,6.0,1.0098709337000307,1.017897742834749,0.5401652892561983,0.7284678939934707,55,2342.0347314881137,43.37101354607618,0.8183210103033242,54,32.93895300199621,4.76919778110807,0.8099845034607169,0.7238913013299689,0.9562702382814172,0.43321290532879825,0.7948193687137437
10,Anodendron,2.0,0.2164084047584745,0.28233157891620014,0.08899408284023658,0.19698341898290142,65,3111.7009008641653,47.872321551756386,0.7480050242461935,65,31.419661702071974,4.488523100295997,0.7480871833826661,0.1365393123246752,0.21500569293814373,0.0813061224489796,0.6073028219939961
11,Anthocleista,5.0,1.2108693824920367,1.460178167839371,0.5729166666666667,0.6757990697343524,24,464.6481528765433,19.360339703189304,0.8417539001386654,24,31.012107934303305,4.641652939225063,0.8260156387601386,0.9045497357979341,1.2757314358038494,0.5158641921768709,0.8198621142956681
12,Antonia,1.0,0.6365141682948128,0.6463081169323078,0.4444444444444444,0.9182958340544894,9,42.007269485880364,4.66747438732004,0.583434298415005,9,24.29791602027694,3.471130860039563,0.578521810006594,0.6199035569155301,0.6610968737680741,0.43044897959183676,0.8943317873914646
13,Apocynum,4.0,1.0020954898852819,1.0515870003134684,0.5889212827988338,0.7228590968773463,49,2163.914864177716,42.429703219170904,0.848594064383418,51,33.53431836446792,4.910703426247451,0.8469714680134357,0.7503927791428348,0.8944903299234234,0.4854867006802721,0.8933459243550461
14,Araujia,1.0,0.12693054534140227,0.20887220842693371,0.054012345679012475,0.1831220683013728,36,675.5969385927202,18.76658162757556,0.5361880465021589,36,22.241229633102023,3.177318519014575,0.529553086502429,0.0820232636576818,0.13113403899213147,0.0489795918367347,0.5916727785823274
15,Asclepias,20.0,0.5946295117767071,0.6031252927172179,0.25495574763211026,0.33186904938356027,278,56623.60870276215,205.15800254623966,0.7460291001681443,276,31.153196756138808,4.471018899518078,0.7500649432823309,0.32545424333029094,0.4875356541848626,0.191710589569161,0.6640999188874505
16,Aspidosperma,32.0,0.2101409544536188,0.25949573821755895,0.077824,0.1515846564389547,125,12126.637349375382,97.79546249496276,0.7950850609346566,124,31.54398371503909,4.592718820610316,0.7862875783255806,0.10311097417259643,0.1636052102932548,0.06113307823129251,0.5967526432860676
17,Beaumontia,3.0,0.6909233093138181,0.6909555238369107,0.49777777777777776,0.9967916319816367,15,149.83143104088813,9.988762069392543,0.7134830049566102,15,22.698766346310606,3.57142255628799,0.6794669704838294,0.6053739335205849,0.6722915495357604,0.42083139455782315,0.8939303702902689
18,Blackstonia,1.0,0.47413931305783735,0.5124438382305263,0.2975206611570247,0.6840384356390417,11,42.78520814590153,4.278520814590153,0.4753912016211281,10,20.144858210282496,2.8778368871832134,0.47963948119720223,0.4485158993010497,0.5715620322690824,0.2857168367346939,0.6965249339951322
19,Boucerosia,1.0,-0.0,-0.0,0.0,,7,14.321213205049803,2.0458876007214006,0.34098126678690005,7,14.321213205049808,2.0458876007214006,0.34098126678690016,0.0,0.0,0.0,
20,Breonia,1.0,0.6829081047004717,0.6830541399031924,0.48979591836734704,0.9852281360342515,14,104.48198206689997,8.70683183890833,0.7915301671734847,12,33.28144255968071,4.754491794240102,0.792415299040017,0.6614691238758851,0.6731023504628632,0.4693744409800958,0.9542982247169068
21,Callichilia,3.0,-0.0,-0.0,0.0,,21,298.6803383653057,14.222873255490748,0.7111436627745374,21,27.919527146362093,4.06153235445936,0.6940061340580906,0.0,0.0,0.0,
22,Calotropis,2.0,0.49493140716809947,0.5592702947449623,0.23028470647518262,0.35701754335080677,63,3082.0968926787095,48.15776394810484,0.7644089515572197,64,30.943065497132597,4.46025567420937,0.752715705264081,0.30899673077353457,0.4592787333544685,0.18593591836734696,0.6669941641929058
23,Calycophyllum,1.0,0.39267446722755217,0.42823432501708214,0.23111111111111104,0.5665095065529053,15,129.21547081239237,8.614364720826158,0.6153117657732969,15,25.847251704251875,3.6924645291788387,0.6154107548631399,0.34118434914818174,0.4826167925675811,0.21371428571428577,0.663375968389502
24,Canscora,2.0,0.8401356023131106,0.8504459143237431,0.49111111111111116,0.7647243809111579,30,460.2472875889199,16.43740312817571,0.6087927084509522,28,25.451002824742776,3.6358575463918252,0.605976257731971,0.7086256923899561,0.8854804178325044,0.43657995559334845,0.8037605515205698
25,Canthium,1.0,1.0608569471580214,1.1113254940861212,0.6419753086419753,0.965633607142825,9,131.3622191478549,8.21013869674093,0.5473425797827287,16,23.099932602991778,3.299990371855968,0.549998395309328,0.833811994228123,1.0687123511485705,0.5287733900226758,0.9360021585688761
26,Caralluma,2.0,-0.0,-0.0,0.0,,13,69.80685281233634,5.369757908641257,0.44747982572010475,13,18.737685251305056,2.676812178757865,0.44613536312631086,0.0,0.0,0.0,
27,Carapichea,3.0,0.8111291402055167,0.8806668477125454,0.5245954174010575,0.5851059940475138,79,4804.691935918229,62.398596570366614,0.8210341653995608,77,32.53091935478219,4.7105299621239505,0.8001277841997803,0.6674039870353194,0.7459973140360642,0.4497492391030487,0.8916876170147092
