,Assigned_group,number_of_species_in_group,H,Hbc,G,J,FAD,MFAD,APWD,H_Rare,Hbc_Rare,G_Rare,J_Rare,FAD_Rare,MFAD_Rare,APWD_Rare,GroupSize_FAD,GroupSize_Pathways
0,Acokanthera,0.5612774213923478,1.064251766070789,1.5874208454210732,0.5678228969638728,-0.3923155498380257,-0.13873613322947304,-0.046758674132281644,1.5627658673485894,0.615060067027382,0.9773798949546474,0.37123880549343063,-0.6400704322579835,0.3053224598780071,0.6521732374280956,1.2684044057215778,-0.26836589924374127,-0.16652939670921296
1,Adenium,-0.2763199135575565,-1.5014533108748631,-1.5321052835065057,-1.4403187737994538,,-0.1301229523024497,-0.3923067372317102,-1.926818205948271,-1.447531702583845,-1.497962339813674,-1.421687873563268,,-1.9051451071368766,-1.9328479366949392,-1.9539175878202197,0.13721540717458744,0.09433524845247931
2,Adina,0.9558433599521615,1.000895468345282,0.9451187431055827,1.0886056455941064,-0.168443211402057,1.3444964342392711,1.3373985934319486,0.3982927196770875,0.9676560282505704,0.8517313267111132,1.0158326210748179,0.8761327262903934,0.7094684387872923,0.6391386604974378,0.49427580636172364,1.3643948759362243,1.3593554178779417
3,Aganosma,-1.2254589593277923,0.021507539909025764,-0.10529593113678437,0.2671493136645761,1.0510797185006322,-0.8310318957006987,-0.7983898262797707,-0.3901319769362755,0.2105683600603035,0.04048407554089695,0.3376380757416344,0.4094314823373236,-0.06586560364415842,-0.17395314464843142,-0.33563612610750687,-0.884503349980563,-0.8882881798839679
4,Alafia,-1.2254589593277923,-0.3329953519409121,-0.42507412374668024,-0.30282266689131987,-0.09586493956438227,-0.5598194729497702,-0.6029997175105487,-0.9703514279155194,-0.2630535415131268,-0.23567416813998182,-0.2780831054697008,-0.6877019360143081,-0.6081364241334852,-0.7116848339919606,-0.8454080480825807,-0.5297129048160222,-0.5346435042394874
5,Alibertia,-1.2254589593277923,-0.9876078078436412,-0.7719859298496299,-1.0821760710009911,-1.527857281440669,-0.27790280246491933,-0.3044585138097394,-0.6900831710200013,-1.022472973924442,-0.9353678063808973,-1.0626025876353393,-1.4652519221343054,-0.3798509477755148,-0.48667153073036634,-0.6334723651457629,-0.26836589924374127,-0.3327512148530115
6,Allamanda,0.2360903062802346,1.0333158959034465,0.8824766721282051,1.258574061514078,1.5727166746943502,0.8118016971853286,0.8232237026998768,0.5264413468968184,1.1337312560121593,0.980229504315328,1.1879056922735898,1.0242042880740536,0.6657655109675541,0.684504675929421,0.6754556795826023,0.8059458753345643,0.7996715709425741
7,Alstonia,1.8570099244204936,-0.3258901883575521,-0.4114254095438142,-0.6290039811988238,-1.596457298432244,2.0547520386018934,2.0448013695991536,0.9668405008258822,-0.8074248464015459,-0.7095608686035196,-0.8705678326950407,-1.2624707681415068,0.8684799889479571,0.8499382145166177,0.7741506249730911,2.0461329619855007,2.0476523231558015
8,Alyxia,0.2360903062802346,0.13433568350922473,-0.0015977763095653163,0.47206067855120715,1.48172692203987,-0.7126014500435399,-0.5878042907462488,1.387380428144118,0.3167966448236673,0.08791566581399947,0.497396193891233,0.8741738888231545,0.9826188450203398,1.196496939498614,1.4855148972232366,-0.884503349980563,-0.8882881798839679
9,Amsonia,0.9558433599521615,0.899640417756702,0.7663342121758973,0.7659711500292465,0.17422395259569962,0.7435744128247621,0.774684137884944,1.0069787370846166,0.6367129908485298,0.7355679416156115,0.5532910044675579,-0.0877854812295447,0.924600181026393,0.9759599282717075,1.0058555179967623,0.7138030999948645,0.7237365114841608
