,Group,PD,SR,APWD,APWD_loess_prediction,APWD_residuals,APWD_highlight_high,APWD_highlight_low,R2
0,ABT,-0.7385007097709098,-0.7758306895441908,0.2368660402891352,-0.7670470501607911,1.0039130904499263,False,False,0.6793722641886856
1,AFG,0.3691825928408257,0.4611131282587262,0.9819945121609645,0.46810188395550545,0.513892628205459,False,False,0.6793722641886856
2,AGE,0.5465771888562153,0.4059955480378393,0.8241331344701999,0.6261395840235371,0.19799355044666278,False,False,0.6793722641886856
3,AGS,-0.9058457016297332,-1.3606375673589184,-2.1036915898807504,-0.9278337001254224,-1.175857889755328,False,True,0.6793722641886856
4,AGW,-0.1329690172554453,-0.4078260557832601,1.030828414667064,-0.08818902860599118,1.1190174432730553,False,False,0.6793722641886856
5,ALA,-0.1474256745288218,-0.2373600847840067,-0.5590211098209632,-0.10534132185772925,-0.45367978796323394,False,False,0.6793722641886856
6,ALB,-0.0345757146385128,0.433913264707048,0.3853186573956721,0.027018166786425345,0.3583004906092468,False,False,0.6793722641886856
7,ALD,-1.2513469347384405,-1.7447056892362882,0.5280628927168967,-1.180811555917664,1.7088744486345606,True,False,0.6793722641886856
8,ALG,-0.1942775305972008,0.1145389224482926,-0.1344322268673683,-0.16065429691471844,0.026222070047350138,False,False,0.6793722641886856
9,ALT,-0.14427155534903,0.220928367474343,-0.4535259887601952,-0.10159132601510115,-0.351934662745094,False,False,0.6793722641886856
10,ALU,-1.1829095744412936,-1.3606375673589184,-1.8351145831793036,-1.1390908546584566,-0.696023728520847,False,False,0.6793722641886856
11,AMU,-0.5173802077877031,-0.3478112764350301,0.0889810837621782,-0.5333566340215665,0.6223377177837447,False,False,0.6793722641886856
12,AND,1.2506958371546515,0.981757459988118,1.1786207476794166,1.072110908578709,0.10650983910070755,False,False,0.6793722641886856
13,ANG,1.1904967604162071,1.204599274217144,1.3151174733658284,1.0441083740359893,0.2710090993298391,False,False,0.6793722641886856
14,ARI,-0.0399348950649968,-0.0465899257343305,-0.2976886174276342,0.02090002461701811,-0.3185886420446523,False,False,0.6793722641886856
15,ARK,-0.2295782476755851,-0.4715702278899226,-0.5410341247627769,-0.2026910014579542,-0.3383431233048227,False,False,0.6793722641886856
16,ARU,-0.7446799850308468,-1.213130445937304,-0.08440509422108,-0.7731564869091515,0.6887513926880715,False,False,0.6793722641886856
17,ASK,-0.9019672955167786,-0.9708682891234034,-1.6682854552774842,-0.9242015222317213,-0.7440839330457629,False,False,0.6793722641886856
