accepted_species,0
Acokanthera laevigata,1
Acokanthera oblongifolia,18
Acokanthera oppositifolia,3
Acokanthera schimperi,3
Adenium boehmianum,3
Adenium obesum,30
Adina cordifolia,29
Adina eurhyncha,8
Adina pilulifera,2
Adina racemosa,56
Adina rubella,6
Adina trichotoma,28
Afrocanthium gilfillanii,1
Aganosma heynei,13
Aidia canthioides,5
Alafia barteri,17
Alberta magna,5
Alibertia edulis,21
Allamanda blanchetii,4
Allamanda cathartica,37
Allamanda schottii,27
Alstonia actinophylla,1
Alstonia angustifolia,105
Alstonia angustiloba,35
Alstonia balansae,28
Alstonia boonei,12
Alstonia boulindaensis,1
Alstonia congensis,13
Alstonia constricta,15
Alstonia coriacea,9
Alstonia costata,6
Alstonia deplanchei,4
Alstonia lanceolata,7
Alstonia lanceolifera,11
Alstonia legouixiae,5
Alstonia lenormandii,12
Alstonia longifolia,10
Alstonia macrophylla,118
Alstonia mairei,26
Alstonia muelleriana,20
Alstonia odontophora,5
Alstonia penangiana,3
Alstonia pneumatophora,19
Alstonia quaternata,7
Alstonia rostrata,32
Alstonia scholaris,106
Alstonia spatulata,29
Alstonia spectabilis,10
Alstonia sphaerocapitata,11
Alstonia venenata,19
Alstonia yunnanensis,39
Alyxia buxifolia,3
Alyxia reinwardtii,8
Alyxia sinensis,3
Amaioua guianensis,1
Amalocalyx microlobus,3
Amsonia ciliata,6
Amsonia elliptica,22
Amsonia grandiflora,8
Amsonia orientalis,10
Amsonia tabernaemontana,8
Amsonia tomentosa,10
Anodendron affine,64
Anodendron parviflorum,1
Anthocleista djalonensis,13
Anthocleista grandiflora,5
Anthocleista nobilis,1
Anthocleista procera,2
Anthocleista vogelii,8
Antonia ovata,9
Apocynum androsaemifolium,5
Apocynum cannabinum,34
Apocynum pictum,4
Apocynum venetum,36
Apteranthes tuberculata,1
Araujia sericifera,36
Argostemma yappii,1
Asclepias albicans,4
Asclepias asperula,6
Asclepias cordifolia,5
Asclepias curassavica,102
Asclepias eastwoodiana,1
Asclepias eriocarpa,7
Asclepias glaucescens,4
Asclepias humistrata,1
Asclepias incarnata,59
Asclepias labriformis,7
Asclepias latifolia,3
Asclepias linaria,7
Asclepias mellodora,1
Asclepias ruthiae,1
Asclepias speciosa,17
Asclepias subulata,12
Asclepias syriaca,46
Asclepias tuberosa,52
Asclepias vestita,22
Asclepias viridis,6
Asperula oppositifolia,2
Aspidosperma album,1
Aspidosperma auriculatum,2
Aspidosperma australe,1
Aspidosperma carapanauba,1
Aspidosperma cuspa,1
Aspidosperma cylindrocarpon,3
Aspidosperma desmanthum,4
Aspidosperma discolor,11
Aspidosperma duckei,1
Aspidosperma eburneum,9
Aspidosperma excelsum,30
Aspidosperma formosanum,5
Aspidosperma limae,2
Aspidosperma macrocarpon,3
Aspidosperma marcgravianum,30
Aspidosperma megalocarpon,4
Aspidosperma multiflorum,5
Aspidosperma nigricans,3
Aspidosperma oblongum,8
Aspidosperma obscurinervium,2
Aspidosperma olivaceum,6
Aspidosperma pachypterum,5
Aspidosperma parvifolium,1
Aspidosperma polyneuron,5
Aspidosperma pyricollum,6
Aspidosperma pyrifolium,18
Aspidosperma quebracho-blanco,18
Aspidosperma ramiflorum,4
Aspidosperma spruceanum,3
Aspidosperma subincanum,13
Aspidosperma tomentosum,13
Aspidosperma ulei,3
Baroniella acuminata,5
Bathysa australis,1
Beaumontia brevituba,7
Beaumontia grandiflora,9
Beaumontia murtonii,7
Benkara malabarica,1
Blackstonia perfoliata,10
Boucerosia umbellata,7
Bousigonia angustifolia,3
Bousigonia mekongensis,1
Bouvardia ternifolia,1
Breonadia salicina,2
Breonia chinensis,12
Buchozia japonica,1
Burchellia bubalina,1
Callichilia barteri,16
Callichilia inaequalis,5
Callichilia subsessilis,2
Calotropis gigantea,20
Calotropis procera,52
Calycophyllum spruceanum,15
Canscora alata,27
Canscora diffusa,1
Canthium berberidifolium,16
Caralluma plicatiloba,8
Caralluma stalagmifera,5
Carapichea affinis,9
Carapichea ipecacuanha,76
Carapichea klugii,10
Carissa carandas,8
Carissa macrocarpa,1
Carissa spinarum,48
Cascabela thevetia,78
Cascabela thevetioides,2
Catharanthus lanceus,12
Catharanthus longifolius,7
Catharanthus ovalis,22
Catharanthus pusillus,10
Catharanthus roseus,349
Catharanthus trichophyllus,29
Catunaregam nilotica,7
Catunaregam obovata,6
Catunaregam spinosa,35
Centaurium cachanlahuen,2
Centaurium erythraea,46
Centaurium littorale,4
Centaurium pulchellum,10
Centaurium quadrifolium,5
Cephalanthus glabratus,2
Cephalanthus natalensis,5
Cephalanthus occidentalis,25
Cephalanthus salicifolius,1
Cephalanthus tetrandrus,1
Cerbera floribunda,3
Cerbera inflata,3
Cerbera manghas,61
Cerbera odollam,25
Ceriscoides turgida,1
Ceropegia juncea,2
Ceropegia variegata,24
Chassalia parvifolia,3
Chassalia subcoriacea,1
Chimarrhis cymosa,1
Chimarrhis turbinata,30
Chiococca alba,23
Chione venosa,11
Chironia baccifera,4
Chironia krebsii,21
Chironia palustris,5
Chironia purpurascens,5
Chonemorpha fragrans,4
Ciliosemina pedunculata,14
Ciliosemina purdieana,3
Cinchona calisaya,64
Cinchona officinalis,6
Cinchona pubescens,45
Coelospermum balansanum,5
Coelospermum decipiens,1
Coelospermum paniculatum,4
Coelospermum reticulatum,1
Coffea arabica,292
Coffea benghalensis,2
Coffea brevipes,1
Coffea canephora,105
Coffea charrieriana,8
Coffea congensis,10
Coffea eugenioides,19
Coffea homollei,2
Coffea humblotiana,8
Coffea humilis,8
Coffea kapakata,8
Coffea kianjavatensis,11
Coffea lancifolia,2
Coffea liberica,25
Coffea pseudozanguebariae,11
Coffea racemosa,22
Coffea salvatrix,22
Coffea sessiliflora,10
Coffea stenophylla,13
Coffea travancorensis,1
Coffea vianneyi,1
Coffea × heterocalyx,5
Comastoma tenellum,2
Coprosma acerosa,5
Coprosma arborea,1
Coprosma areolata,2
Coprosma linariifolia,2
Coprosma lucida,9
Coprosma propinqua,3
Coprosma pyrifolia,1
Coprosma repens,1
Coprosma robusta,4
Coprosma rotundifolia,3
Coprosma tenuicaulis,2
Coprosma tenuifolia,1
Coptosperma nigrescens,1
Cordiera macrophylla,28
Cordiera sessilis,19
Corynanthe johimbe,5
Corynanthe macroceras,3
Corynanthe pachyceras,7
Corynanthe paniculata,1
Coussarea brevicaulis,11
Coussarea hydrangeifolia,6
Coussarea macrophylla,10
Coussarea paniculata,15
Coutarea hexandra,16
Coutoubea spicata,5
Craspidospermum verticillatum,2
Crioceras dipladeniiflorus,13
Crossopteryx febrifuga,13
Crucianella graeca,7
Crucianella maritima,3
Cruciata glabra,4
Cruciata laevipes,9
Cruciata pedemontana,6
Cruciata taurica,18
Cruckshanksia pumila,2
Cruckshanksia verticillata,2
Cryptolepis buchananii,9
Cryptolepis nigrescens,21
Cryptolepis obtusa,3
Cryptolepis sanguinolenta,23
Cryptolepis sinensis,1
Cryptostegia grandiflora,27
Cryptostegia madagascariensis,3
Curtia tenuifolia,6
Cyclocotyla congolensis,1
Cynanchum acutum,4
Cynanchum boudieri,34
Cynanchum bungei,15
Cynanchum gracillimum,3
Cynanchum grandidieri,1
Cynanchum liukiuense,1
Cynanchum maximoviczii,36
Cynanchum ovalifolium,4
Cynanchum polyanthum,6
Cynanchum rostellatum,19
Cynanchum thesioides,7
Cynanchum viminale,23
Cynanchum wilfordii,23
Cyrtophyllum fragrans,6
Damnacanthus indicus,12
Damnacanthus macrophyllus,1
Damnacanthus major,10
Damnacanthus officinarum,1
Debia ovatifolia,4
Decalepis hamiltonii,8
Deppea blumenaviensis,1
Desmidorchis flava,2
Desmidorchis penicillata,6
Desmidorchis retrospiciens,23
Dimetia capitellata,15
Dimetia hedyotidea,10
Dimetia scandens,6
Dioecrescis erythroclada,7
Diplorhynchus condylocarpon,3
Diplospora dubia,54
Diplospora fruticosa,13
Dischidanthus thyrsiflorus,15
Dischidia formosana,10
Diyaminauclea zeylanica,1
Dolichopentas longiflora,12
Dunnia sinensis,2
Duroia hirsuta,6
Dyera costulata,4
Echites panduratus,1
Emmenopterys henryi,2
Enicostema axillare,1
Enicostema verticillatum,1
Eumachia forsteriana,10
Eumachia frutescens,4
Eumachia leptothyrsa,1
Eumachia lyciiflora,5
Eumachia montana,2
Eumachia oleoides,10
Eumachia rostrata,8
Eustoma russellianum,22
Exacum affine,5
Exacum tetragonum,1
Exallage auricularia,5
Exallage chrysotricha,5
Exostema acuminatum,7
Exostema caribaeum,12
Fadogia ancylantha,8
Fagraea auriculata,3
Fagraea berteroana,3
Fagraea blumei,11
Fagraea ceilanica,6
Fagraea gracilipes,9
Faramea guianensis,2
Faramea multiflora,2
Faramea occidentalis,10
Feretia apodanthera,6
Forsteronia refracta,3
Frasera albicaulis,3
Frasera albomarginata,7
Frasera caroliniensis,4
Frasera speciosa,6
Funastrum clausum,4
Funtumia africana,2
Funtumia elastica,8
Galianthe thalictroides,2
Galium aegeum,8
Galium album,16
Galium aparine,22
Galium glaucum,2
Galium heldreichii,6
Galium humifusum,7
Galium hypocarpium,2
Galium lovcense,12
Galium macedonicum,9
Galium maximoviczii,3
Galium melanantherum,7
Galium mirum,8
Galium mollugo,33
Galium odoratum,18
Galium palustre,3
Galium rhodopeum,12
Galium rivale,18
Galium rubioides,7
Galium semiamictum,2
Galium sinaicum,38
Galium spurium,12
Galium tricornutum,2
Galium triflorum,1
Galium verum,23
Gardenia aubryi,12
Gardenia carinata,9
Gardenia collinsiae,1
Gardenia coronaria,4
Gardenia crameri,3
Gardenia erubescens,1
Gardenia fosbergii,1
Gardenia gordonii,2
Gardenia grievei,1
Gardenia gummifera,7
Gardenia hillii,2
Gardenia imperialis,3
Gardenia jasminoides,151
Gardenia latifolia,9
Gardenia obtusifolia,12
Gardenia oudiepe,11
Gardenia resinifera,16
Gardenia saxatilis,6
Gardenia sootepensis,16
Gardenia storckii,5
Gardenia taitensis,1
Gardenia ternifolia,2
Gardenia thailandica,11
Gardenia tubifera,19
Gardenia urvillei,5
Gardneria angustifolia,3
Gardneria multiflora,9
Gardneria nutans,6
Gardneria ovata,16
Geissospermum argenteum,4
Geissospermum laeve,16
Geissospermum sericeum,8
Gelsemium elegans,110
Gelsemium rankinii,19
Gelsemium sempervirens,50
Geniostoma antherotrichum,3
Genipa americana,24
Genipa spruceana,2
Gentiana acaulis,15
Gentiana algida,34
Gentiana andrewsii,1
Gentiana aquatica,2
Gentiana argentea,3
Gentiana arisanensis,15
Gentiana asclepiadea,20
Gentiana bavarica,4
Gentiana brachyphylla,25
Gentiana burseri,5
Gentiana cephalantha,2
Gentiana crassa,32
Gentiana crassicaulis,15
Gentiana cruciata,7
Gentiana dahurica,23
Gentiana davidi,15
Gentiana decumbens,7
Gentiana depressa,12
Gentiana elwesii,5
Gentiana formosa,1
Gentiana gelida,7
Gentiana kauffmanniana,2
Gentiana kirilowii,1
Gentiana kurroo,8
Gentiana lawrencei,7
Gentiana linearis,11
Gentiana loureiroi,15
Gentiana lutea,126
Gentiana macrophylla,50
Gentiana makinoi,1
Gentiana manshurica,10
Gentiana nivalis,4
Gentiana officinalis,6
Gentiana olgae,2
Gentiana olivieri,23
Gentiana pannonica,4
Gentiana pedicellata,20
Gentiana piasezkii,1
Gentiana prolata,5
Gentiana prostrata,3
Gentiana punctata,10
Gentiana purpurea,7
Gentiana pyrenaica,9
Gentiana robusta,2
Gentiana rostanii,2
Gentiana scabra,41
Gentiana septemfida,9
Gentiana sikkimensis,5
Gentiana sino-ornata,6
Gentiana siphonantha,11
Gentiana spathacea,1
Gentiana straminea,53
Gentiana taliensis,5
Gentiana terglouensis,2
Gentiana thunbergii,13
Gentiana tibetica,20
Gentiana triflora,26
Gentiana urnula,1
Gentiana utriculosa,7
Gentiana verna,22
Gentianella alborosea,1
Gentianella amarella,14
Gentianella austriaca,4
Gentianella azurea,11
Gentianella bellidifolia,3
Gentianella bulgarica,6
Gentianella campestris,36
Gentianella caucasea,2
Gentianella florida,6
Gentianella germanica,12
Gentianella magellanica,4
Gentianella multicaulis,2
Gentianella nitida,17
Gentianella ramosa,2
Gentianella selaginifolia,1
Gentianella serotina,25
Gentianella turkestanorum,5
Gentianopsis barbata,25
Gentianopsis barbellata,25
Gentianopsis ciliata,25
Gentianopsis crinita,23
Gentianopsis detonsa,25
Gentianopsis grandis,25
Gentianopsis lanceolata,25
Gentianopsis paludosa,32
Gentianopsis simplex,25
Gentianopsis thermalis,25
Gentianopsis virgata,2
Gomphocarpus fruticosus,24
Gomphocarpus physocarpus,2
Gomphocarpus sinaicus,21
Gongronemopsis tenacissima,36
Gonioma kamassi,3
Gonioma malagasy,6
Guettarda angelica,11
Guettarda grazielae,2
Guettarda heterosepala,2
Guettarda platypoda,19
Guettarda pohliana,1
Guettarda speciosa,2
Guettarda trimera,2
Guettardella putaminosa,2
Gymnema sylvestre,124
Gynochthodes jasminoides,2
Gynochthodes officinalis,48
Gynochthodes parvifolia,13
Gynochthodes umbellata,12
Halenia asclepiadea,1
Halenia corniculata,25
Halenia elata,7
Halenia elliptica,35
Hamelia magnifolia,1
Hamelia patens,12
Hancornia speciosa,3
Haplophyton cimicidum,14
Haplophyton crooksii,9
Hedyotis acutangula,3
Hedyotis fruticosa,3
Hedyotis lawsoniae,36
Hedyotis pruinosa,3
Heinsia crinita,3
Helia alata,4
Helia alba,33
Hemidesmus indicus,23
Heterophyllaea pustulata,14
Heterostemma brownii,9
Himalrandia tetrasperma,9
Himatanthus articulatus,25
Himatanthus bracteatus,2
Himatanthus drasticus,6
Himatanthus phagedaenicus,1
Hintonia latiflora,20
Hintonia standleyana,13
Hoffmannia strigillosa,20
Holarrhena congolensis,2
Holarrhena curtisii,7
Holarrhena floribunda,22
Holarrhena mitis,1
Holarrhena pubescens,66
Hoodia currorii,7
Hoodia gordonii,42
Hoodia ruschii,7
Hoppea dichotoma,7
Hoppea fastigiata,2
Hoya australis,58
Hoya bandaensis,21
Hoya bella,21
Hoya carnosa,39
Hoya cinnamomifolia,21
Hoya coronaria,21
Hoya diversifolia,21
Hoya fraterna,21
Hoya imperialis,21
Hoya lacunosa,21
Hoya latifolia,21
Hoya longifolia,21
Hoya multiflora,21
Hoya naumannii,5
Hoya obovata,21
Hoya ovalifolia,19
Hoya shepherdii,21
Hoya tsangii,21
Hunteria camerunensis,5
Hunteria congolana,13
Hunteria umbellata,36
Hunteria zeylanica,50
Hydnophytum formicarum,5
Hymenodictyon floribundum,8
Hymenodictyon orixense,25
Ichnocarpus frutescens,3
Isertia haenkeana,21
Isertia hypoleuca,5
Isertia pittieri,7
Ixanthus viscosus,4
Ixora chinensis,5
Ixora coccinea,38
Ixora finlaysoniana,2
Ixora foetida,1
Ixora javanica,3
Ixora pavetta,1
Ixora undulata,13
Jasminanthes mucronata,25
Keetia multiflora,7
Kibatalia laurifolia,8
Kibatalia macrophylla,1
Kibatalia maingayi,6
Knoxia roxburghii,5
Knoxia sumatrensis,1
Kopsia arborea,108
Kopsia dasyrachis,50
Kopsia deverrei,8
Kopsia flavida,10
Kopsia fruticosa,27
Kopsia grandifolia,9
Kopsia griffithii,29
Kopsia hainanensis,18
Kopsia lapidilecta,5
Kopsia larutensis,9
Kopsia macrophylla,6
Kopsia pauciflora,42
Kopsia profunda,10
Kopsia singapurensis,68
Kopsia tenuis,11
Kopsia teoi,39
Ladenbergia oblongifolia,2
Lamprothamnus zanguebaricus,2
Lasianthus acuminatissimus,11
Lasianthus attenuatus,2
Lasianthus curtisii,1
Lasianthus cyanocarpus,1
Lasianthus fordii,9
Lasianthus gardneri,11
Lasianthus obliquinervis,1
Leichhardtia rostrata,6
Leptactina densiflora,1
Leptadenia arborea,4
Leptadenia lanceolata,16
Leptadenia madagascariensis,4
Leptadenia pyrotechnica,17
Leptadenia reticulata,2
Leptopetalum biflorum,13
Leptostigma arnottianum,1
Lerchea bracteata,1
Leuconotis eugeniifolia,2
Leuconotis griffithii,43
Lisianthius jefensis,1
Lisianthius seemannii,1
Lomatogonium carinthiacum,11
Lomatogonium rotatum,5
Luculia pinceana,5
Macoubea guianensis,1
Malouetia heudelotii,2
Malouetia tamaquarina,3
Mandevilla hirsuta,7
Mandevilla illustris,2
Mandevilla martiana,11
Mandevilla pavonii,6
Mandevilla pentlandiana,7
Marsdenia formosana,1
Marsdenia hainanensis,3
Marsdenia koi,3
Marsdenia oreophila,3
Marsdenia roylei,9
Marsdenia sinensis,2
Marsdenia tomentosa,38
Mascarenhasia arborescens,1
Matelea carolinensis,29
Matelea vailiana,2
Melanopsidium nigrum,3
Melodinus acutiflorus,2
Melodinus aeneus,13
Melodinus australis,5
Melodinus axillaris,4
Melodinus balansae,14
Melodinus cochinchinensis,81
Melodinus fusiformis,50
Melodinus orientalis,1
Melodinus philliraeoides,20
Melodinus reticulatus,11
Melodinus scandens,16
Melodinus tenuicaudatus,18
Metagentiana rhodantha,34
Mexotis latifolia,2
Microplumeria anomala,3
Mitchella repens,7
Mitchella undulata,1
Mitracarpus hirtus,28
Mitragyna ciliata,1
Mitragyna diversifolia,9
Mitragyna hirsuta,19
Mitragyna inermis,28
Mitragyna parvifolia,11
Mitragyna rotundifolia,16
Mitragyna rubrostipulata,5
Mitragyna speciosa,46
Mitragyna stipulosa,17
Mitragyna tubulosa,4
Mondia whitei,11
Morinda angustifolia,8
Morinda citrifolia,194
Morinda coreia,19
Morinda elliptica,16
Morinda longiflora,3
Morinda lucida,24
Morinda morindoides,30
Morinda persicifolia,8
Morinda tomentosa,3
Mostuea brunonis,15
Mussaenda hirsutissima,8
Mussaenda macrophylla,11
Mussaenda parviflora,4
Mussaenda pubescens,27
Mussaenda shikokiana,4
Mycetia nutans,7
Nauclea diderrichii,29
Nauclea latifolia,12
Nauclea officinalis,17
Nauclea orientalis,28
Nauclea parva,1
Nauclea pobeguinii,8
Neolamarckia cadamba,17
Neonauclea calycina,8
Neonauclea media,27
Neonauclea purpurea,16
Neonauclea sessilifolia,34
Nerium oleander,113
Nernstia mexicana,7
Notopleura camponutans,2
Ochrosia acuminata,10
Ochrosia alyxioides,8
Ochrosia balansae,3
Ochrosia borbonica,3
Ochrosia coccinea,2
Ochrosia compta,3
Ochrosia elliptica,19
Ochrosia glomerata,6
Ochrosia kilneri,5
Ochrosia lifuana,5
Ochrosia miana,2
Ochrosia moorei,22
Ochrosia mulsantii,2
Ochrosia oppositifolia,4
Ochrosia poweri,5
Ochrosia silvatica,3
Ochrosia vitiensis,5
Odontadenia semidigyna,2
Oldenlandia corymbosa,21
Oldenlandia herbacea,26
Oldenlandia lactea,1
Oldenlandia umbellata,5
Oncinotis tenuiloba,5
Ophiorrhiza acuminata,3
Ophiorrhiza blumeana,5
Ophiorrhiza bracteata,2
Ophiorrhiza discolor,2
Ophiorrhiza ferruginea,3
Ophiorrhiza filistipula,5
Ophiorrhiza hayatana,7
Ophiorrhiza japonica,7
