,Group,PD,group_age,SR,H,Hbc,G,J,FAD,MFAD,APWD,H_Rare,Hbc_Rare,G_Rare,J_Rare,FAD_Rare,MFAD_Rare,APWD_Rare,GroupSize_FAD,GroupSize_Pathways,predicted PD,PD'
0,ABT,-0.7222733028192467,0.2987978301436279,-1.066952560419137,-0.964796261753551,-1.0151086483117713,-0.5429084649491784,1.0875038871595673,-1.397730418704907,-1.3644772594477184,0.9713458011562542,-1.2485832027596688,-1.286420873752275,-1.3408482170279006,0.0371338221445374,0.7570735910895158,0.7573854405445665,0.7210377944227755,-1.4442885568938564,-1.4655496726413928,-0.8878846562958214,0.16561135347657463
1,AFG,-0.3531696720309806,0.2987978301436279,-0.0754739892747613,0.4860795381047033,0.4704698700898053,0.1948464774477246,-0.0675042721783399,0.3669784130249942,0.3759527375420138,0.4376388456337846,0.4053537171240786,0.3544672644137689,0.574076316561841,0.628169452585405,0.3636694544503687,0.3511643644966505,0.2894973494288171,0.3623562144929764,0.3319303086711235,-0.26534370156242865,-0.08782597046855195
2,AGE,0.2776821779743274,0.2987978301436279,0.293987219354033,-0.4613689622549467,-0.4709846255911109,-0.0552925871206592,-0.1182578930884297,0.1581691112665318,0.1718699903058356,0.5530807824476706,0.9289195585645664,0.8707378518628173,0.9882845949376032,0.7133236406035373,1.4821034611595765,1.5070181957335356,1.5310287297278988,0.1479326969416146,0.1513651227823478,0.1761664424348724,0.10151573553945503
3,AGW,-0.6291571380396415,0.2987978301436279,-1.066952560419137,-1.5838902626750475,-1.6281978852051966,-1.512612228307938,-0.6897524594164457,-1.4387547938952443,-1.4301822610301915,-0.7894395836456202,-1.4528214826152532,-1.2373972170295624,-1.5632331280609042,-1.218884493227161,-0.6579509395704618,-0.702772422138797,-0.8033963455642521,-1.4596923981578598,-1.4498577522517089,-0.8878846562958214,0.2587275182561799
4,ALA,-0.1695284397282211,0.2987978301436279,-0.0754739892747613,-1.2458166318894062,-1.2918199796064065,-1.3979423283402508,-1.1977974164896117,-0.196685051461382,-0.2296656030587894,-1.4013630416406453,-0.903152316445646,-0.466823616994026,-1.0791608002514896,-1.5627924955007575,0.0367995795260855,0.013866900392215,-0.064612265211056,-0.1604372086795014,-0.1657630604607169,-0.26534370156242865,0.09581526183420755
5,ALB,-0.2501538726673082,0.2987978301436279,0.2127721422409806,0.4453448562457922,0.4643402486524761,0.5277187413686772,0.3112667525145302,0.1013968998648276,0.1124251987186306,0.3357469131069544,1.061876137550144,0.744608226241278,1.1874978399608889,1.1997718144495249,1.1999448356769835,1.215120633746049,1.2136010499187706,0.0936425425457015,0.100881384513123,0.07824410544254069,-0.3283979781098489
6,ALD,-0.7008203202862936,0.2987978301436279,-1.3617731756168845,0.8142183584106923,0.969886944187865,0.8666084731464657,0.6381031507313025,-1.1168914204391214,-1.0880417713674528,0.7463849184947267,0.4852509036809941,0.1596901974565947,0.6880133122271885,0.9276446548752938,1.154553479657662,1.1681826571893534,1.1627950804851088,-1.155939990341,-1.1804191740239924,-0.9814996398015541,0.2806793195152605
7,ALG,-0.1907919687259829,0.2987978301436279,0.2127721422409806,-0.5842943713329923,-0.6007859444177863,-0.801733079004671,-0.7032958597630736,0.2058480718321018,0.2090267143587297,-0.0195328475404451,-0.7944387963518232,-1.1218082432282548,-0.5428306576028159,0.7620592696225034,0.1718930195951049,0.1532498324288735,0.081241896305951,0.2067337462546329,0.2066401337008747,0.07824410544254069,-0.2690360741685236
8,ALT,-0.6838317264613917,0.2987978301436279,-0.466710929680607,0.5351055329920874,0.6633470845615876,0.8620838760838445,0.392233059116076,-0.7575240147706976,-0.7402968503570374,0.1005744113560832,0.0962518580276103,0.2366600127548455,0.1393854875930158,0.5380607824451608,0.3240941337443906,0.3103171319611901,0.2464066506434224,-0.7799496638571791,-0.7857977756272607,-0.6510374791074114,-0.03279424735398029
9,AMU,-0.8008158918721604,0.2987978301436279,-1.066952560419137,0.7639211710647558,0.8607461356423011,0.7182636276571376,0.146773479543367,-0.3173649952219602,-0.3128775133710691,-0.3202123359033733,-0.3752992664614576,-0.5431102932553951,-0.2888540771399728,-0.0027555047133337,-0.8551315908511621,-0.9062521169361062,-1.0096006061881446,-0.3215142373953671,-0.3604733036107377,-0.8878846562958214,0.08706876442366096
