,Group,PD,SR,H_Rare,H_Rare_loess_prediction,H_Rare_residuals,H_Rare_highlight_high,H_Rare_highlight_low,R2
0,ABT,-0.7385007097709098,-0.7758306895441908,1.5573055941205978,-0.3141859029366932,1.871491497057291,False,False,0.13634727661011592
1,AFG,0.3691825928408257,0.4611131282587262,1.533669250310403,0.20252246164314236,1.3311467886672608,False,False,0.13634727661011592
2,AGE,0.5465771888562153,0.4059955480378393,-0.2969018849369714,0.23482119984800215,-0.5317230847849735,False,False,0.13634727661011592
3,AGS,-0.9058457016297332,-1.3606375673589184,-1.0473829502295275,-0.40522626678243673,-0.6421566834470909,False,False,0.13634727661011592
4,AGW,-0.1329690172554453,-0.4078260557832601,2.1990634582078226,0.04661405699451714,2.1524494012133055,True,False,0.13634727661011592
5,ALA,-0.1474256745288218,-0.2373600847840067,-1.0715182852917078,0.039116961701267175,-1.110635246992975,False,False,0.13634727661011592
6,ALB,-0.0345757146385128,0.433913264707048,0.5005442366533427,0.08506432365672534,0.41547991299661735,False,False,0.13634727661011592
7,ALD,-1.2513469347384405,-1.7447056892362882,0.64683080962431,-0.5856832940384947,1.2325141036628047,False,False,0.13634727661011592
8,ALG,-0.1942775305972008,0.1145389224482926,-1.0235769032753632,0.013637980819135961,-1.0372148840944992,False,False,0.13634727661011592
9,ALT,-0.14427155534903,0.220928367474343,0.3980863975881965,0.04055769069852601,0.3575287068896705,False,False,0.13634727661011592
10,ALU,-1.1829095744412936,-1.3606375673589184,-0.3251163131582306,-0.5524048217939115,0.2272885086356809,False,False,0.13634727661011592
11,AMU,-0.5173802077877031,-0.3478112764350301,0.8145829146730259,-0.17514942282060084,0.9897323374936268,False,False,0.13634727661011592
12,AND,1.2506958371546515,0.981757459988118,0.6097802902015684,0.37830845411636765,0.23147183608520078,False,False,0.13634727661011592
13,ANG,1.1904967604162071,1.204599274217144,0.1975460054354431,0.3628526396965584,-0.1653066342611153,False,False,0.13634727661011592
14,ARI,-0.0399348950649968,-0.0465899257343305,0.2719522515394799,0.08367523772653906,0.18827701381294082,False,False,0.13634727661011592
15,ARK,-0.2295782476755851,-0.4715702278899226,-1.092373566427539,-0.005092907634756469,-1.0872806587927824,False,False,0.13634727661011592
16,ARU,-0.7446799850308468,-1.213130445937304,1.1138402258835778,-0.31767183771227514,1.431512063595853,False,False,0.13634727661011592
17,ASK,-0.9019672955167786,-0.9708682891234034,0.5177660010812006,-0.40315920826713725,0.9209252093483379,False,False,0.13634727661011592
18,ASS,1.847171750854199,1.6504701239951474,1.4805408594129776,0.537553106325377,0.9429877530876006,False,False,0.13634727661011592
19,AUT,0.0621139741541596,0.6341746128716227,1.879925430965804,0.12097908961103003,1.758946341354774,False,False,0.13634727661011592
20,AZO,-1.0606646912619926,-1.3606375673589184,1.0107408329154808,-0.48926834897780813,1.5000091818932888,False,False,0.13634727661011592
21,BAH,-0.1302358631697786,-0.3478112764350301,-1.3090431105606852,0.04767438456179834,-1.3567174951224836,False,False,0.13634727661011592
22,BAL,-0.5231611265605729,-0.3478112764350301,-0.1852627911098803,-0.1787830514985143,-0.006479739611365998,False,False,0.13634727661011592
23,BAN,1.801597551339997,1.7113299291882984,0.908259786861775,0.5249387371627987,0.3833210496989763,False,False,0.13634727661011592
24,BEN,1.0229664843569537,1.1495104228008612,0.0298113285832847,0.32222241084170966,-0.29241108225842494,False,False,0.13634727661011592
25,BER,-1.6792306604068477,-1.7447056892362882,-1.2100295587510288,-0.8094640752466711,-0.4005654835043577,False,False,0.13634727661011592
26,BGM,-0.48912678370378,-0.0465899257343305,1.608077459714836,-0.1575193187600283,1.7655967784748643,False,False,0.13634727661011592
27,BIS,0.1417759728485544,-0.0465899257343305,1.713855871959073,0.13945954480580525,1.5743963271532677,False,False,0.13634727661011592
28,BKN,0.7352659049197241,0.6788568558602504,-0.6247555723778523,0.26209998505214116,-0.8868555574299934,False,False,0.13634727661011592
29,BLR,-0.5127861878304757,-0.0910936706383567,1.0480096054677197,-0.17226792814232963,1.2202775336100493,False,False,0.13634727661011592
30,BLT,-0.6727600580773268,-0.1862733238983291,0.382584810240504,-0.275084792762965,0.657669603003469,False,False,0.13634727661011592
31,BLZ,0.940224459336712,0.8219889543502039,0.175691497350965,0.3039456997225868,-0.12825420237162177,False,False,0.13634727661011592
32,BOL,1.6523911644984683,1.685656484757793,0.1969414537755308,0.48425525914121853,-0.28731380536568774,False,False,0.13634727661011592
33,BOR,1.653523366173444,1.4765469632901145,0.5547960842466089,0.4845604255040578,0.07023565874255105,False,False,0.13634727661011592
34,BOT,0.3050456994469861,0.0370833440830452,-1.2506874985380714,0.18598207540267464,-1.436669573940746,False,False,0.13634727661011592
35,BRC,-0.4299535387756404,-0.6123776352883421,-0.2240830187714978,-0.1209607574027039,-0.1031222613687939,False,False,0.13634727661011592
36,BRY,-0.2471081507580919,0.0370833440830452,1.0801717154222092,-0.014336715438079184,1.0945084308602884,False,False,0.13634727661011592
37,BUL,0.1728491368733148,0.7425575116536355,1.5575191380940965,0.14628060635756554,1.411238531736531,False,False,0.13634727661011592
38,BUR,0.7625868551740667,0.5634271192824869,0.8077581722600155,0.2672245454446962,0.5405336268153192,False,False,0.13634727661011592
39,BZC,1.409874915967665,1.444682692005843,0.0685647312528031,0.4198349350763476,-0.3512702038235445,False,False,0.13634727661011592
40,BZE,1.484716403585402,1.4869659638476924,-0.3356764727904553,0.43955368961993985,-0.7752301624103952,False,False,0.13634727661011592
41,BZL,1.5305017385344175,1.566940682918563,-0.1052855853914178,0.45167666169327386,-0.5569622470846917,False,False,0.13634727661011592
42,BZN,1.8494895487409813,1.8687789953376424,-0.1465690482455233,0.5381969228369465,-0.6847659710824698,False,False,0.13634727661011592
43,BZS,0.7688385016925147,0.8596013411073246,-0.341397776618358,0.268433222472004,-0.6098309990903621,False,False,0.13634727661011592
44,CAB,0.201255213047368,0.4611131282587262,-0.4310725701442841,0.1555104285450599,-0.5865829986893439,False,False,0.13634727661011592
45,CAF,1.2902945074547207,1.4229133206964009,-0.1297293312727493,0.38857446247906113,-0.5183037937518105,False,False,0.13634727661011592
46,CAL,-0.0397668852614965,0.0370833440830452,-0.4067331683801083,0.08371334287204425,-0.49044651125215255,False,False,0.13634727661011592
47,CAY,-0.1840408559639587,-0.4715702278899226,-1.4510251430798715,0.019203304410930568,-1.470228447490802,False,False,0.13634727661011592
48,CBD,1.902878785959765,1.8238450678272684,0.2382429895548726,0.5530860004385146,-0.314843010883642,False,False,0.13634727661011592
49,CHA,0.6119698841332201,0.4611131282587262,-1.0892399094581122,0.2437637098576921,-1.3330036193158044,False,False,0.13634727661011592
50,CHC,2.571750269882863,2.345528929111655,0.8590856423536457,0.7488705934402218,0.11021504891342393,False,False,0.13634727661011592
51,CHH,1.5678535907796654,1.2947602093750512,0.9856047642011588,0.46160735122404845,0.5239974129771103,False,False,0.13634727661011592
52,CHI,0.1697057670206973,0.5875361130708013,0.3363934012443415,0.14566004220821438,0.1907333590361271,False,False,0.13634727661011592
53,CHM,-0.1583073156335223,0.220928367474343,-0.1183957794142518,0.03267190521342988,-0.1510676846276817,False,False,0.13634727661011592
54,CHN,0.8470867279739338,1.0914737743627525,0.1388777517460303,0.2839823426510638,-0.14510459090503353,False,False,0.13634727661011592
55,CHQ,0.0132368605440539,0.3478443658847058,0.5629399756722043,0.10203253636816678,0.46090743930403755,False,False,0.13634727661011592
56,CHS,2.267053046174749,2.0939710691392035,0.9380911687247336,0.6576022760620559,0.28048889266267774,False,False,0.13634727661011592
57,CHT,1.094321223322122,1.1495104228008612,0.7368261423711774,0.33887174534557085,0.39795439702560653,False,False,0.13634727661011592
58,CHX,-0.0491812737650045,0.1866512807783093,0.4809097276904366,0.08154292764731491,0.3993668000431217,False,False,0.13634727661011592
59,CKI,-0.8841991460483198,-1.5340381556825426,1.414350844623685,-0.3939273739215949,1.80827821854528,False,False,0.13634727661011592
60,CLC,-0.7715598349487119,-0.9708682891234034,0.800200677914456,-0.3326294089834718,1.1328300868979277,False,False,0.13634727661011592
61,CLM,1.8846344886448885,1.816176128021224,0.2352750117447286,0.547985478598524,-0.3127104668537954,False,False,0.13634727661011592
62,CLN,-0.8743459233620694,-1.213130445937304,0.1638634135161806,-0.3886099070233182,0.5524733205394988,False,False,0.13634727661011592
63,CLS,-1.16981538538618,-1.5340381556825426,-1.8164434513075396,-0.5459092544750949,-1.2705341968324446,False,False,0.13634727661011592
64,CMN,1.5211431950754806,1.7113299291882984,-0.3688292442993994,0.4491945755904752,-0.8180238198898746,False,False,0.13634727661011592
65,CNT,-0.5786479220544717,-0.7758306895441908,-1.3520262321785654,-0.21412254488694574,-1.1379036872916197,False,False,0.13634727661011592
66,CNY,-0.8516857509688187,-0.9708682891234034,-1.1295181348289272,-0.3763174358943122,-0.7532006989346149,False,False,0.13634727661011592
67,COL,-0.2441315092787649,-0.0910936706383567,-0.3241835389788743,-0.012741611831362897,-0.3114419271475114,False,False,0.13634727661011592
68,COM,0.2005744948053958,-0.1375911635537256,-0.3603365336631715,0.15524780127599425,-0.5155843349391658,False,False,0.13634727661011592
69,CON,1.3059815270387394,1.497286990686708,-0.2523489887609457,0.3926556573905528,-0.6450046461514984,False,False,0.13634727661011592
70,COO,-0.8636777676002957,-1.3606375673589184,-1.0075188015543148,-0.38282282244530297,-0.6246959791090119,False,False,0.13634727661011592
71,COR,-0.3640957800078013,-0.0039131215192864,0.5531206262172803,-0.08175389517557166,0.6348745213928519,False,False,0.13634727661011592
72,COS,1.3619356687419308,1.2947602093750512,0.5598133647560511,0.4072640444563204,0.15254932029973073,False,False,0.13634727661011592
73,CPI,-2.900139546856515,-1.7447056892362882,-2.319276587390646,-1.2625028586160696,-1.0567737287745762,False,False,0.13634727661011592
74,CPP,0.5244243646117056,0.3478443658847058,-0.0324749646752671,0.23172822592555495,-0.26420319060082204,False,False,0.13634727661011592
75,CPV,-0.0484653674682219,-0.4078260557832601,-1.293286717801339,0.08171098967489134,-1.3749977074762303,False,False,0.13634727661011592
76,CRL,-0.1263393588527728,-0.4715702278899226,-0.8291825187382783,0.04921100075362387,-0.8783935194919021,False,False,0.13634727661011592
77,CTA,-0.4139263340529477,-0.1375911635537256,1.0683866456315936,-0.11130400417373826,1.179690649805332,False,False,0.13634727661011592
78,CTM,-3.53289647622703,-1.7447056892362882,-0.5398940835266297,-1.5073859229843625,0.9674918394577328,False,False,0.13634727661011592
79,CUB,0.6664595587851398,0.656749766401354,-0.406876889289757,0.2508472657228755,-0.6577241550126325,False,False,0.13634727661011592
80,CVI,-1.1788400300551116,-1.5340381556825426,-1.2109698348830231,-0.5503913763300109,-0.6605784585530122,False,False,0.13634727661011592
81,CYP,-0.5860372579881165,-0.4715702278899226,-0.4233993706369467,-0.21899800270531672,-0.20440136793163,False,False,0.13634727661011592
82,CZE,-0.1374094235615766,0.433913264707048,1.7649735322066311,0.044543126064355454,1.7204304061422757,False,False,0.13634727661011592
83,DEL,-1.0789276246140262,-0.8686427403087341,-0.6836030365117238,-0.4991002138709336,-0.1845028226407902,False,False,0.13634727661011592
84,DEN,-0.8535070539849265,-0.4715702278899226,0.5343707508131793,-0.37730551570450244,0.9116762665176817,False,False,0.13634727661011592
85,DJI,-0.4866557336771762,-0.4715702278899226,-1.6008102080677986,-0.15594338250397988,-1.4448668255638188,False,False,0.13634727661011592
86,DOM,0.3978280470231371,0.3773202831553167,-0.5078770809567056,0.20885795831871706,-0.7167350392754226,False,False,0.13634727661011592
87,EAI,-0.3753895894845951,-0.0465899257343305,0.4644712407101242,-0.08835005692208635,0.5528212976322106,False,False,0.13634727661011592
88,ECU,1.3505365438779209,1.3665171774227878,0.0470966946919951,0.4042820289931954,-0.35718533430120025,False,False,0.13634727661011592
89,EGY,-0.5396121911449238,-0.4078260557832601,-0.4092595123187624,-0.18916722334472236,-0.22009228897404004,False,False,0.13634727661011592
90,EHM,1.7834453921737297,1.6141250212300915,1.6095714742341358,0.5199385970677357,1.0896328771664001,False,False,0.13634727661011592
91,ELS,0.7914396779477082,0.5875361130708013,0.2385864260609995,0.2727675950034281,-0.03418116894242862,False,False,0.13634727661011592
92,EQG,0.1038711315156461,0.2862986308019837,-1.3363052794237091,0.12961078608029783,-1.4659160655040069,False,False,0.13634727661011592
93,ERI,-0.0186693267924406,-0.0910936706383567,-1.779694226735662,0.09110688237527233,-1.8708011091109342,False,True,0.13634727661011592
94,ETH,0.8089200919170635,0.700515240754854,0.7319371590371554,0.27628817216025403,0.45564898687690136,False,False,0.13634727661011592
95,FIJ,-0.1381954598541714,-0.2373600847840067,0.2464694060922022,0.044074033977525975,0.20239537211467623,False,False,0.13634727661011592
96,FIN,-0.6841179199811426,-0.4715702278899226,0.5945290323467285,-0.28205535225473083,0.8765843846014594,False,False,0.13634727661011592
97,FLA,0.2336274023696958,0.0765290130562803,-1.1529130465780024,0.16569224861289214,-1.3186052951908946,False,False,0.13634727661011592
98,FOR,-1.4498858831265256,-2.0137945668490214,0.9346926406366136,-0.6823355176214337,1.6170281582580475,False,False,0.13634727661011592
99,FRA,0.216155748997503,0.7425575116536355,1.6165350175274584,0.16112382739322825,1.4554111901342301,False,False,0.13634727661011592
100,FRG,1.3343457765587403,1.3070521355377744,-0.2304788501151379,0.40005154439664387,-0.6305303945117817,False,False,0.13634727661011592
101,GAB,1.2928285191133315,1.4660280750138088,-0.3721070813189256,0.38923324464532755,-0.7613403259642532,False,False,0.13634727661011592
102,GAL,-1.4498858831265256,-2.0137945668490214,-2.011280647965854,-0.6823355176214337,-1.3289451303444202,False,False,0.13634727661011592
103,GAM,0.2808849784330062,0.220928367474343,-0.7385068285373947,0.17919618429961576,-0.9177030128370105,False,False,0.13634727661011592
104,GEO,-0.2179050377587534,-0.3478112764350301,-0.3148327933586752,0.0012988192030468461,-0.31613161256172206,False,False,0.13634727661011592
105,GER,-0.0341579531521061,0.4876317759548556,1.798717132021964,0.0851577038302407,1.7135594281917232,False,False,0.13634727661011592
106,GGI,0.3821707702610564,0.3478443658847058,0.052934880533208,0.2052581190363747,-0.1523232385031667,False,False,0.13634727661011592
107,GHA,1.2028093963679782,1.3070521355377744,0.0579759872859186,0.36599420453439335,-0.3080182172484748,False,False,0.13634727661011592
108,GIL,-0.7150932295904245,-1.0846843279216114,-0.4004659033693586,-0.3007142022514558,-0.09975170111790282,False,False,0.13634727661011592
109,GNB,0.785635851848584,0.721743096981282,0.2371531200361279,0.27161505094838,-0.03446193091225211,False,False,0.13634727661011592
110,GNL,-0.9823443133281768,-1.0846843279216114,-0.4544436770651757,-0.44619973747514724,-0.008243939590028448,False,False,0.13634727661011592
111,GRB,-0.8175933747809684,-0.1862733238983291,0.4590360463749341,-0.35780496712240045,0.8168410134973345,False,False,0.13634727661011592
112,GRC,0.1211015489692543,0.6341746128716227,0.3699491220207012,0.13399749577466663,0.23595162624603455,False,False,0.13634727661011592
113,GST,-0.4540905243205775,-0.6908187644805573,-1.3105892108504968,-0.1356362446636055,-1.1749529661868914,False,False,0.13634727661011592
114,GUA,1.2795617502156234,1.0612459368974017,0.1171270226190203,0.38578640086243565,-0.26865937824341535,False,False,0.13634727661011592
115,GUI,1.2062923168595912,1.354880366926274,0.1160421152784424,0.3668849802822478,-0.2508428650038054,False,False,0.13634727661011592
116,GUY,1.306089590930998,1.2947602093750512,0.0638577201851127,0.392683795323555,-0.3288260751384423,False,False,0.13634727661011592
117,HAI,0.2741595527441054,0.2862986308019837,-0.1313390226661876,0.17692881634800514,-0.30826783901419275,False,False,0.13634727661011592
118,HON,1.1418299071548492,0.9981301919424256,0.4480181851706646,0.35057444079361594,0.09744374437704867,False,False,0.13634727661011592
119,HUN,-0.4096144533246616,0.1145389224482926,1.7365230147692006,-0.10871633698754413,1.8452393517567447,False,False,0.13634727661011592
120,ICE,-0.965374096862864,-0.8686427403087341,0.8571759600516006,-0.43694068099685723,1.2941166410484577,False,False,0.13634727661011592
121,IDA,-0.3559014021731879,-0.4078260557832601,0.7647505256130417,-0.07692509513004839,0.8416756207430901,False,False,0.13634727661011592
122,ILL,-0.3024651526936323,-0.2911066102048046,-0.9177113346193356,-0.04616419387824023,-0.8715471407410954,False,False,0.13634727661011592
123,IND,2.0613012041690264,1.8465391515831195,1.112705775003883,0.597922320341969,0.5147834546619139,False,False,0.13634727661011592
124,INI,-0.435398374887247,-0.5395487887108873,-1.1289686284707143,-0.12425452610938037,-1.004714102361334,False,False,0.13634727661011592
125,IOW,-1.1081376707160158,-0.7758306895441908,-1.3169931751770323,-0.5145171841358261,-0.8024759910412061,False,False,0.13634727661011592
126,IRE,-0.94922349189759,-0.5395487887108873,0.4093676432585613,-0.4282263304290555,0.8375939736876168,False,False,0.13634727661011592
127,IRK,-0.3962815978849715,-0.1375911635537256,0.301910765105212,-0.1007445238216362,0.4026552889268482,False,False,0.13634727661011592
128,IRN,0.2372713336422473,0.53875848842133,0.6579931741472385,0.1664798513648915,0.49151332278234694,False,False,0.13634727661011592
129,IRQ,-0.057504424754854,0.1145389224482926,0.8043793695703549,0.07953947784957952,0.7248398917207755,False,False,0.13634727661011592
130,ITA,0.3155511240127948,0.8219889543502039,1.332707106137912,0.18887839632767583,1.1438287098102362,False,False,0.13634727661011592
131,IVO,1.2769435601176833,1.400702438085161,0.1267653791002539,0.38510684025033043,-0.2583414611500765,False,False,0.13634727661011592
132,JAM,0.2711787327538849,0.1145389224482926,0.1507752471036925,0.17590657961826017,-0.025131332514567672,False,False,0.13634727661011592
133,JAP,1.032293092945288,1.0458092442334497,0.2361238116767385,0.3243844422775629,-0.08826063060082442,False,False,0.13634727661011592
134,JAW,1.7059785710309283,1.497286990686708,1.6473279179110571,0.49875776960805424,1.1485701483030029,False,False,0.13634727661011592
135,KAM,-0.8446231483659629,-0.7758306895441908,-0.000148332727714,-0.3724854503304668,0.37233711760275284,False,False,0.13634727661011592
136,KAN,-1.166837205767435,-0.7758306895441908,-2.11874641481626,-0.544424749446991,-1.5743216653692689,False,False,0.13634727661011592
137,KAZ,0.12489810489125,0.4611131282587262,0.5869115377012541,0.13558155281633485,0.45132998488491927,False,False,0.13634727661011592
138,KEN,1.324937504351327,1.3070521355377744,0.9116670056011364,0.39759611677120815,0.5140708888299284,False,False,0.13634727661011592
139,KGZ,-0.0142869141859617,0.1512156976782091,2.0510486863031496,0.09341642242099352,1.9576322638821562,True,False,0.13634727661011592
140,KHA,-0.3590965185691552,-0.1375911635537256,0.5287311388765533,-0.07880677266468392,0.6075379115412373,False,False,0.13634727661011592
141,KOR,0.5357290798300853,0.656749766401354,0.6152500226902278,0.23309015798688223,0.3821598647033455,False,False,0.13634727661011592
142,KRA,-0.2706564349073708,0.0370833440830452,0.4975292488790926,-0.027872352133312333,0.525401601012405,False,False,0.13634727661011592
143,KRI,-0.5543515629821311,-0.3478112764350301,1.3412163308116822,-0.19851982693260023,1.5397361577442825,False,False,0.13634727661011592
144,KRY,-0.2550136075142512,0.1866512807783093,1.3189238556940142,-0.018845914788342077,1.3377697704823563,False,False,0.13634727661011592
145,KTY,-0.316076465277092,-0.4715702278899226,-1.387950638284723,-0.05384998569606675,-1.3341006525886563,False,False,0.13634727661011592
146,KUR,-0.7043448340749994,-0.8686427403087341,-1.074646244364602,-0.2942027740254115,-0.7804434703391906,False,False,0.13634727661011592
148,KZN,-2.289487945482032,-2.0137945668490214,1.1684669475164864,-1.0379521430765442,2.2064190905930303,True,False,0.13634727661011592
149,LAB,-1.1472098202811292,-1.213130445937304,-0.8082861040612502,-0.534568692162941,-0.2737174118983092,False,False,0.13634727661011592
150,LAO,1.7998782333000327,1.6682034251296716,-0.1599107304809405,0.5244645413936052,-0.6843752718745457,False,False,0.13634727661011592
151,LBR,0.9513961585247428,1.204599274217144,-0.0366468543108093,0.30639203679894156,-0.34303889110975083,False,False,0.13634727661011592
152,LBS,-0.1995583022388139,0.0765290130562803,-0.0779344260750938,0.01111563436495051,-0.0890500604400443,False,False,0.13634727661011592
153,LBY,-0.5163956959416253,-0.2373600847840067,-1.499613342141834,-0.17453144862794742,-1.3250818935138866,False,False,0.13634727661011592
154,LDV,-0.4103955426171011,-0.6123776352883421,1.5392564179754504,-0.1091847353474941,1.6484411533229446,False,False,0.13634727661011592
155,LEE,0.360152584295806,0.3175208796893813,0.098426239831537,0.20053036717802433,-0.10210412734648733,False,False,0.13634727661011592
156,LES,-0.6803996225191898,-0.9708682891234034,-0.8431450619526266,-0.27978454290630195,-0.5633605190463247,False,False,0.13634727661011592
157,LOU,-0.2075495706840561,-0.3478112764350301,-1.042631867123351,0.0068680335515622845,-1.0494999006749133,False,False,0.13634727661011592
158,LSI,0.9976906283526756,0.762974568606399,0.6837539922640129,0.31643777769827597,0.36731621456573693,False,False,0.13634727661011592
159,MAG,-1.3086737389980398,-0.7758306895441908,-0.1701449481842016,-0.6126866372477607,0.4425416890635592,False,False,0.13634727661011592
160,MAI,-0.4809653179802796,-0.6123776352883421,-1.1135257453989391,-0.1523258597179757,-0.9611998856809634,False,False,0.13634727661011592
161,MAN,-0.66961133933481,-0.5395487887108873,-0.0779230532539124,-0.27313505952328315,0.19521200626937074,False,False,0.13634727661011592
162,MAS,-0.5404369373855582,-0.6908187644805573,-1.3433836582488108,-0.18968940817633032,-1.1536942500724805,False,False,0.13634727661011592
163,MAU,-0.9940005198661872,-1.213130445937304,-0.7851874332978648,-0.4525162537223569,-0.3326711795755079,False,False,0.13634727661011592
164,MCI,-1.2685440601244593,-1.7447056892362882,-1.0424515450831082,-0.593913271411024,-0.4485382736720842,False,False,0.13634727661011592
165,MDG,0.9781801691062716,1.0301489093247012,-0.3031742342617474,0.3120475099526994,-0.6152217442144468,False,False,0.13634727661011592
166,MDR,-3.0945798514948133,-2.0137945668490214,-0.3434459086830482,-1.3381571353164645,0.9947112266334164,False,False,0.13634727661011592
167,MDV,-0.7094015441326795,-0.9708682891234034,0.9568205826214722,-0.29718339046251613,1.2540039730839883,False,False,0.13634727661011592
168,MIC,-0.5720765914359263,-0.4715702278899226,-1.415676565907302,-0.20981708511247496,-1.205859480794827,False,False,0.13634727661011592
169,MIN,-0.5028182619198294,-0.5395487887108873,-1.1107321784224309,-0.16603511352583836,-0.9446970648965926,False,False,0.13634727661011592
170,MLI,0.6619265743628597,0.5634271192824869,-1.0046235239539754,0.25019161894387615,-1.2548151428978516,False,False,0.13634727661011592
171,MLW,1.2059390387077846,1.106276940078676,0.3136233110628363,0.3667945872495369,-0.05317127618670059,False,False,0.13634727661011592
172,MLY,2.1609233842024707,1.9190054333660689,-0.0991904037783844,0.6266203634354393,-0.7258107672138236,False,False,0.13634727661011592
173,MNT,-0.3248631738209807,-0.3478112764350301,0.6853330578570535,-0.058847729886729525,0.7441807877437829,False,False,0.13634727661011592
174,MOL,0.8621709834605815,0.7425575116536355,1.013773551117851,0.2871841985647268,0.7265893525531242,False,False,0.13634727661011592
175,MON,-0.0753347481786902,0.220928367474343,1.0401223735112113,0.07396028746734183,0.9661620860438694,False,False,0.13634727661011592
176,MOR,-0.080154327032154,0.0765290130562803,-0.5203231217548332,0.07115493119080356,-0.5914780529456367,False,False,0.13634727661011592
177,MOZ,1.3226037308474576,1.269752601649205,0.1474344948770632,0.39698737408861445,-0.24955287921155125,False,False,0.13634727661011592
178,MRN,-0.5829021382217695,-1.0846843279216114,0.1683445304162371,-0.216926076148747,0.38527060656498413,False,False,0.13634727661011592
179,MRQ,-0.995162151666187,-1.5340381556825426,-1.1497326549480769,-0.4531584430718185,-0.6965742118762583,False,False,0.13634727661011592
180,MRS,-1.010767461190324,-1.5340381556825426,-1.3194525842138414,-0.46180923781124555,-0.8576433464025959,False,False,0.13634727661011592
181,MRY,-0.4971522033657607,-0.6123776352883421,-0.7814289292717909,-0.16250445752107895,-0.6189244717507119,False,False,0.13634727661011592
182,MSI,-0.6679474595856733,-0.7758306895441908,-0.5708491963806258,-0.2721019369733918,-0.298747259407234,False,False,0.13634727661011592
183,MSO,-0.3760425069554514,-0.5395487887108873,-1.8054798886602608,-0.08873400734767051,-1.7167458813125902,False,False,0.13634727661011592
184,MTN,-0.502154520371769,-0.4715702278899226,-2.151042985523476,-0.16562105284220574,-1.9854219326812703,False,True,0.13634727661011592
185,MXC,0.7768010971342538,0.6341746128716227,0.6701575720824127,0.2699883037540576,0.4001692683283551,False,False,0.13634727661011592
186,MXE,0.9780504752335092,0.8596013411073246,0.2914512746464146,0.31201853663481366,-0.020567261988399033,False,False,0.13634727661011592
187,MXG,1.1969417183514002,0.965132346865476,1.1557094466526374,0.36449557282735445,0.791213873825283,False,False,0.13634727661011592
189,MXN,0.5852583832485266,0.4611131282587262,0.4197067700024555,0.24018749552672874,0.17951927447572674,False,False,0.13634727661011592
190,MXS,1.248807563307913,1.0612459368974017,0.9386181435768436,0.3778204974073895,0.5607976461694542,False,False,0.13634727661011592
