,Assigned_group,number_of_species_in_group,Animal Richness,Bio1,H,Hbc,G,J,H_minmax,Hbc_minmax,G_minmax,J_minmax,FAD,MFAD,APWD,N,MFAD_minmax,APWD_minmax,FAD_minmax
0,0,67.0,486.01527454576876,21.165842021425007,1.2793154027587288,1.2824596649820215,0.6496411146556578,0.6574380648458007,0.7447181040619361,0.7458323208348588,0.8163241644281493,0.6871077571944699,138911.22468179037,243.70390295050942,0.8566042282970454,570.0,0.43783614278951904,0.8221423313109466,0.19905831944689184
1,1,46.0,447.1567443931775,19.677695096818844,1.3922530106705289,1.3924618293651543,0.7127610038231547,0.7770312001031893,0.810461611143925,0.8098056151215682,0.895639173316966,0.8120980419627127,61136.62473229246,162.5974062029055,0.867186166415496,376.0,0.291858147238736,0.8715826486221565,0.08760743417175144
2,10,40.0,460.81692976780795,20.101618024068035,1.590880704590056,1.5908807750600709,0.7566457792461603,0.8175509569968508,0.9260872334970719,0.9251989228458467,0.9507837782690257,0.8544464254378907,98574.4690508537,206.22273860011234,0.8646655706503662,478.0,0.3703763773923399,0.8598060673337042,0.14125580902428544
3,100,13.0,391.819998320931,17.989037763374878,1.4868722287862424,1.4907182595342046,0.7372799999999999,0.8298391912095392,0.865541573888848,0.8669480137099546,0.926449183051786,0.8672892185483582,6275.3499713581605,51.43729484719804,0.8502032206148435,122.0,0.09178872134052765,0.7922359146056963,0.008991309583529524
4,101,66.0,473.6895346620504,22.014436806441914,1.3472119694433011,1.3498985705001767,0.6920661795347883,0.6923299979175997,0.7842422138355019,0.7850523577612238,0.8696345305009975,0.7235743373319715,193771.83905148966,289.21170007685026,0.864608968839612,670.0,0.5197424915140578,0.859541615637545,0.2776734976954628
5,102,29.0,427.2524969587722,20.313145367460667,1.4871055887032414,1.4878438516045693,0.7230227146814404,0.764221096963388,0.8656774179149395,0.8652763616527992,0.9085338044494699,0.7987098283674395,93981.18530556379,200.38632261314243,0.8563518060390701,469.0,0.35987181436541343,0.8209629786828159,0.1346736402948431
6,103,86.0,495.0768282880137,20.37235718607261,1.3630926026412111,1.3639210007517972,0.6978826530612245,0.7004910289937877,0.7934866855435322,0.7932072978220153,0.8769433780851028,0.732103669688882,524956.3898300237,476.3669599183519,0.8653350770542269,1102.0,0.8565903493800862,0.862934096308948,0.7522604630759978
7,104,58.0,486.36488866714825,20.788876234582677,1.6200982902078604,1.6200982902080387,0.7631030974328055,0.8325658258138868,0.9430954434503309,0.9421907766458975,0.9588978965941165,0.8701389041504864,335379.20029886253,385.49333367685347,0.8872113548374073,870.0,0.6930331703732531,0.9651431721022381,0.4805966343331872
8,105,83.0,482.5496778369434,20.30704663000494,1.5216907597853282,1.5216907601804024,0.7312611318586613,0.7819943590530467,0.8858102193971763,0.884960503825452,0.91888601102428,0.8172851845955873,322758.896053009,373.99640330592007,0.867741074955731,863.0,0.6723406374956651,0.8741752601079571,0.46251175724535504
9,106,23.0,424.7364107116059,18.418351773510764,1.3055583415783598,1.3291447353882024,0.6775368371813292,0.7286459840175057,0.7599947055947754,0.7729826752359611,0.8513772912518086,0.7615292369547436,11533.790201410053,69.90175879642456,0.8524604731271288,165.0,0.12502163786774054,0.8027821188274284,0.01652664655969201
10,107,49.0,513.9789585463731,21.188915344560446,1.2575274557670477,1.2586639023700863,0.6509934884074313,0.6462412750031359,0.7320348528949001,0.7319935629078064,0.8180235263496869,0.6754056645290936,240302.36178817693,321.68990868564515,0.8624394334735795,747.0,0.5781977815575416,0.8494052383771717,0.344351667106636
11,108,51.0,517.4633284055685,19.372635423213083,1.4396524107812625,1.4396754084915715,0.7220400377229081,0.803485308997144,0.8380538618961783,0.8372633311467109,0.9072989950616714,0.8397460051742235,76347.31737524076,180.91781368540464,0.8594670483867204,422.0,0.3248317864564575,0.8355178332326267,0.10940433395401251
12,109,48.0,524.1916445371705,21.608684572718264,1.4034571510133946,1.403592345801815,0.7149243856332703,0.7832843498899141,0.8169837917850632,0.8162787223332181,0.898357629413172,0.8186333917623404,91357.45087032026,199.47041674742414,0.8729558719799744,458.0,0.3582233385003193,0.8985395322012333,0.13091383277767632
13,11,33.0,486.9396108179245,18.675193374156127,1.4113305517168955,1.4128667318245423,0.7162665764108178,0.7252804310630984,0.8215670743999578,0.8216723709917481,0.900044195642228,0.7580117990912022,114810.54761910863,222.93310217302647,0.8674439773269512,515.0,0.40045220950342036,0.8727871778044256,0.16452208530219292
14,110,4.0,494.36776517538556,18.12987506389618,0.6702597024060524,0.7401054256210489,0.40311418685121103,0.6100966731572193,0.39017316115210593,0.4304186418690651,0.5065440661416145,0.6376298836046047,438.42562140317114,12.894871217740327,0.7815073465297169,34.0,0.02241886848390566,0.47127903745124033,0.0006270057297145017
15,111,7.0,589.424132172745,24.60924380547701,0.7607703923919255,0.7825307747925239,0.45925044616299815,0.6924830536114218,0.4428614577975339,0.45509169592198456,0.5770836055011365,0.7237343003157586,640.4643968030498,15.621082848854874,0.7810541424427436,41.0,0.027325588972595603,0.46916160361106085,0.0009165269923483586
16,112,30.0,489.57910395195637,19.359574461131842,1.479390423032609,1.4868096653374658,0.6957594364189579,0.760256286114142,0.8611862474511374,0.8646749161923057,0.8742753926200557,0.7945660885446401,14851.575364322984,79.84717937808055,0.8632127500333033,186.0,0.14292171516903926,0.8530182831395572,0.021281027730401705
17,113,40.0,485.1678641759797,22.535447159873215,1.4003863833604187,1.406336000036986,0.7066181818181818,0.7196562410860894,0.8151962292656034,0.8178743327540844,0.887920243699806,0.7521337935911029,111817.15313008089,221.42010520808097,0.8786512111431785,505.0,0.39772907050625134,0.9251489653950276,0.1602325554814481
18,114,36.0,449.97491063568094,18.856536538352813,1.202143492850382,1.2113400193298074,0.6381769978538063,0.6709290579992315,0.6997946095821144,0.7044716981017555,0.8019186174914555,0.7012075888647794,52245.937166754025,148.84882383690606,0.8505647076394631,351.0,0.26711302106593365,0.7939248333085867,0.07486709220242783
19,115,45.0,491.30434675720915,19.85711695749092,1.1481594014540701,1.149496727882318,0.579875816843835,0.5900372131834918,0.6683692627853248,0.6685058686508977,0.728658687047605,0.6166651550771914,161998.78722403583,263.8416730033157,0.8608211190972779,614.0,0.474080727687807,0.8418442438430849,0.23214276200074957
