,Assigned_group,number_of_species_in_group,Animal Richness,Bio1,H,Hbc,G,J,H_minmax,Hbc_minmax,G_minmax,J_minmax,FAD,MFAD,APWD,N,MFAD_minmax,APWD_minmax,FAD_minmax
0,ABT,10.0,227.13310157982468,4.486862523853784,1.3963658255775409,1.397273404323074,0.7237313302471832,0.8676108688564997,0.8929378914800625,0.8935177779135228,0.9408667017637281,0.8760652315106549,4032.963631945031,41.15269012188807,0.8485090746781045,98.0,0.030572744474390675,0.9498740489014417,0.0009705112143601
1,AFG,37.0,262.63200400875974,9.198194167205518,1.5637882980450482,1.5637891476383203,0.7434134281078575,0.8036282141825639,1.0,0.9999999999999999,0.9664538633581264,0.811459103127933,150896.93660035988,255.32476582125193,0.8655076807500065,591.0,0.1901088083441291,0.9755443428249853,0.03631446771615878
2,AGE,35.0,576.4303495712325,21.172143940717866,1.2380477061706827,1.246351395045627,0.6586449837125326,0.6909675809912542,0.7916977686291768,0.7970073183637979,0.8562530148407194,0.6977006576753484,67241.70714279127,170.23216998175005,0.8641226902626906,395.0,0.1267236179061913,0.9734528117464765,0.016182186590057324
3,AGS,5.0,322.4394165541142,10.659276675164051,0.8599672810355049,1.0143778498848688,0.5123966942148761,0.782775952814142,0.5499256402612701,0.6486666386045788,0.6661270108562699,0.7904036486160225,24.80778499627346,2.7564205551414953,0.6891051387853738,9.0,0.00197149151479035,0.7091516114481784,5.917358946330283e-06
4,AGW,15.0,486.1462081092407,17.338022900257215,1.5176173491752118,1.5176173598357805,0.7570833333333333,0.9429486763363119,0.970474936455557,0.9704744160219618,0.9842250418402346,0.9521371620505465,5894.037671734757,50.376390356707326,0.8685584544259883,117.0,0.037443447972838474,0.9801514415850485,0.0014183931460514155
5,ALA,18.0,305.36641955555893,14.515305678049717,1.1103334271509706,1.113566282149737,0.5763114761954968,0.6196888847080219,0.7100279676852942,0.7120949034794601,0.7492176380031087,0.6257273920067785,42203.196841436424,131.8849901294888,0.8268651418776729,320.0,0.0981589317109551,0.9171886560934455,0.010156474490118104
6,ALB,36.0,232.4995919368806,9.316980227733334,1.358427935628216,1.358439160754699,0.6901164287120168,0.758153066278181,0.8686776447466956,0.8686843509601362,0.8971665879014438,0.7655408263901807,107367.63212456452,213.8797452680568,0.8538113583555162,502.0,0.15923655095732356,0.9578812454850576,0.025838802290187105
7,ALD,3.0,424.4978322510628,23.89012495676675,1.3749496321041064,1.4122957998523589,0.7008163265306122,0.7673740006500297,0.8792428193912077,0.9031241852427796,0.911076691207808,0.7748516133975692,2009.086677746407,29.1171982282088,0.8563881831826117,69.0,0.021607546760431934,0.9617726146021033,0.00048344949603403454
8,ALG,26.0,236.8691074134552,15.609072061685414,1.0676934068425445,1.0714976067669566,0.5388444444444445,0.5958910362575283,0.6827608367304635,0.6851931466497022,0.7005096698452984,0.6016976473820769,83682.0749086732,187.20822127219955,0.8394987500995496,447.0,0.13936902181370522,0.9362671872976329,0.020138688865233213
9,ALT,29.0,229.988930833662,4.1374180828189075,1.3103550135396616,1.3105150083758708,0.6802410518626736,0.7313230576111887,0.8379363211617498,0.838038178200078,0.884328380051934,0.7384493749134828,33046.372579742485,116.77163455739394,0.8281676209744251,283.0,0.08690104362277912,0.9191555833286245,0.007952813565940816
10,ALU,5.0,243.16539436956427,2.210599994659425,1.0738787163602366,1.109211117032909,0.6224103363778124,0.7746397493045596,0.6867161736040189,0.7093098955879518,0.8091471736223405,0.7821881625414479,1320.7949444633314,22.013249074388856,0.7462118330301307,60.0,0.016315838762410422,0.7953907783577516,0.00031780674110913203
11,AMU,16.0,253.05584085390947,3.7303046653978584,1.457151213053349,1.4579610800783627,0.7148552048891194,0.7488275929701875,0.9318084902380903,0.9323258716050163,0.9293275429059368,0.7561244817755941,46578.51210538278,140.29672320898428,0.847714339631325,332.0,0.10442480358731179,0.948673886831924,0.011209428112745716
12,AND,62.0,497.060487335939,24.889032157371297,1.3794141658246017,1.3812000277694367,0.6947380827256736,0.7088786532586153,0.8820977670373032,0.8832392972258216,0.9031748401171343,0.7157862629112425,526607.827570451,478.73438870040997,0.8712181777987442,1100.0,0.35652589025537934,0.9841679992042534,0.12673221360237952
13,ANG,77.0,548.0448730812396,23.750368413162864,1.448829053571858,1.4488293478427967,0.7097169008088549,0.7445508490077126,0.9264866960464501,0.9264863808722938,0.922647634201409,0.7518060634338143,460811.58980378613,448.26030136555073,0.872950927683643,1028.0,0.33382584438081564,0.9867846960471118,0.11089783762436388
14,ARI,22.0,283.5199315993583,11.61696029657668,1.3420930556410091,1.3550465181061688,0.6599778765355431,0.6896993965998682,0.8582319341555448,0.8665148496218938,0.8579858049270103,0.6964201155656097,19586.255634320718,90.25924255447336,0.8357337273562347,217.0,0.06715205136921036,0.9305814716547793,0.0047135318128152665
15,ARK,14.0,294.7468547374373,14.474339417048858,1.1276260215892375,1.1302780104664902,0.5723644970414201,0.6293400654246596,0.721086110568116,0.7227815925014371,0.7440864779946592,0.6354726178590273,43026.07062322179,133.20764898830276,0.8273767017907004,323.0,0.09914417587730394,0.9179611837507942,0.010354505460968576
16,ARU,6.0,442.75982843270725,26.214458147684713,1.3944585628501467,1.4183613003394806,0.7209876543209877,0.8664258198945862,0.8917182489429119,0.9070029053990628,0.9372998625079142,0.874868634936734,834.7468583025468,18.54993018450104,0.8431786447500472,45.0,0.0137360240885591,0.9418243475074983,0.00020083549167450163
17,ASK,8.0,219.08967899710123,1.48076562024653,1.2167032234554547,1.2167530440535541,0.6627031311930242,0.8776658533564005,0.7780485536159224,0.7780799898062534,0.8615286961269459,0.886218195978875,2181.6232737200176,28.70556939105286,0.7654818504280764,76.0,0.02130092581444401,0.8244912239133861,0.0005249717687861899
18,ASS,118.0,517.6752222965862,20.18305191679237,1.48295182105347,1.4829518211456096,0.7299098765432098,0.7620864826535815,0.9483072759320204,0.9483067607837069,0.9488989483064495,0.7695125716174906,1328977.6973292772,760.7199183338736,0.8713859316539216,1747.0,0.5665759694687633,0.9844213311981238,0.3198287586700307
19,AUT,44.0,233.58778207016988,6.427755648100919,1.4611657099310391,1.4613132001724871,0.7398755643404236,0.8154921098648102,0.9343756515876852,0.9344694598881215,0.961854562381315,0.8234386055645311,70757.56947301878,173.00139235456916,0.8480460409537703,409.0,0.1287864024027086,0.9491748026367837,0.017028306184633447
20,AZO,5.0,214.40421968195437,11.119650077819834,1.3666958797728526,1.3920821279879207,0.7195247933884297,0.8491758950215564,0.873964769707902,0.8901980999742091,0.9353981110108707,0.8574506195915024,3107.465827954068,36.13332358086126,0.8501958489614413,86.0,0.026833835102288716,0.9524213160981032,0.0007477829749858206
21,BAH,16.0,440.633156163787,24.440593779087056,1.0457828847842081,1.067951624613166,0.5308069301250635,0.5374260909692605,0.6687496549830827,0.6829255889299509,0.6900607238455835,0.542662995249687,24796.453067399594,102.04301673826994,0.8433307168452061,243.0,0.07592974540179581,0.9420539978308122,0.0059674063180360035
22,BAL,16.0,214.94388032839225,12.379515588283544,1.1745840034412949,1.1836991326873756,0.5925380637747775,0.6555478140976935,0.7511144602563451,0.7569429257614636,0.7703125599700543,0.6619357457805056,22886.273648338385,98.22435042205315,0.8467616415694238,233.0,0.07308523361690587,0.9472351783186523,0.005507706795182634
23,BAN,125.0,514.9066664374006,23.183007461152123,1.4321179000618107,1.432117900092603,0.7106130100891961,0.7359630149198129,0.9158003687917069,0.9157998712648882,0.923812596042603,0.7431345459039488,1955709.4262098558,922.5044463254037,0.8706979200806075,2120.0,0.6870887240214284,0.9833823366338008,0.4706566200994377
24,BEN,73.0,536.9004976937633,26.011142221215646,1.3374722289736463,1.3374730357615132,0.6793321819228555,0.6873247614351324,0.855277041429247,0.8552770926831176,0.8831468290717979,0.6940223409640888,560453.1466793888,495.0999528969866,0.8755083163518773,1132.0,0.36871654436564866,0.9906467138215473,0.13487735268719142
25,BER,3.0,507.94229404336346,24.010833104451468,0.9798203223053885,1.089454337027443,0.5381944444444444,0.706790959976105,0.6265683938998006,0.696675980053173,0.699664655500075,0.7136782262734855,225.90940752765434,9.41289198031893,0.8185123461146896,24.0,0.006929874847288211,0.9045747557882002,5.431402734313907e-05
26,BGM,22.0,228.78948851501727,9.006965897300027,1.4900673304267316,1.5012096737277127,0.7568290741587496,0.8316224113880075,0.9528574502632626,0.9599821536010037,0.9838944993018839,0.8397260874824112,22493.54015680662,96.95491446899405,0.8394364889090393,232.0,0.0721396350152933,0.9361731641139868,0.0054131924281738955
27,BIS,22.0,376.4356424020729,24.57236313466605,1.5236815617243893,1.523703601212232,0.7585444234404537,0.8503828710785818,0.9743528351179007,0.9743663994045317,0.9861244912251278,0.8586693569273075,89501.2122512379,196.27458827025856,0.8627454429461915,456.0,0.14612252830957156,0.971372973948577,0.021539109492270395
28,BKN,46.0,493.5606632193337,26.162540850432013,1.1773578714915223,1.179797955460328,0.6099641088171065,0.6050422585354712,0.7528882732805857,0.7544482305955972,0.7929668031104784,0.6109380429918022,243128.26052521518,322.8794960494225,0.8587220639612302,753.0,0.24043010126334594,0.9652971039229468,0.05851065262805994
29,BLR,21.0,231.64545078356198,8.344785701660886,1.41197793050065,1.4359677114715945,0.745406427221172,0.7880398874682512,0.9029214071149003,0.9182617193885981,0.9690448061900775,0.795718877247825,21025.679752957418,93.86464175427419,0.8418353520562707,224.0,0.06983770119137826,0.9397957859814099,0.005059940413974904
30,BLT,19.0,230.00805571779458,7.9419604979063365,1.3372228940819653,1.3507065825267799,0.7037737170062311,0.7463183072547578,0.85511759856093,0.8637395805992489,0.9149213640944616,0.7535907445321779,15673.221554505319,79.96541609441489,0.8201581137888707,196.0,0.05948421441972345,0.9070600972183971,0.003771829749935658
31,BLZ,53.0,574.2753624709936,24.03359436538984,1.330468082743837,1.3316058373371369,0.6616953112877757,0.6837253422979183,0.8507980807933571,0.8515251812229075,0.8602185080079666,0.6903878475835442,181963.2187725998,280.80743637746883,0.8680291696366887,648.0,0.20909076453124092,0.9793521468632864,0.043790809963854836
32,BOL,122.0,671.5361451034584,22.918455885352692,1.4307585917434968,1.430763484529368,0.7079948122419165,0.7352644686282619,0.914931128166225,0.9149337598934922,0.9204088810586276,0.7424291926855928,452616.8342010407,444.61378605210285,0.8743633943994156,1018.0,0.3311095673029168,0.9889177201078927,0.10892570600003014
33,BOR,100.0,542.9568393212296,24.453872269130734,1.3766883875699558,1.376689715645242,0.673822066521992,0.7074778803318852,0.8803547061267865,0.8803550771050934,0.8759835574447739,0.7143718402680971,1230286.7251209929,730.1404896860491,0.8671502252803435,1685.0,0.543797455202004,0.9780248168531442,0.2960780091952089
34,BOT,24.0,520.9830175919165,21.81138547261556,1.0546170108908748,1.055568078424129,0.5062087614926987,0.5419659337317619,0.6743988378793293,0.6750066529226645,0.658082561752398,0.5472470761360809,75054.88752232035,176.1851819772778,0.8291067387166015,426.0,0.131157996659045,0.9205737836427272,0.018062489171372976
35,BRC,12.0,239.8728939466026,4.913343723863366,1.1197096099112454,1.142886487695609,0.6222724383871197,0.6957146971999721,0.7160237810393116,0.7308443657008551,0.8089679031910899,0.7024940317669842,5132.463884914478,45.82557040102212,0.8256859531715698,112.0,0.03405355738724692,0.9154079147462462,0.0012351144954045688
36,BRY,24.0,243.02816358456622,2.3492968749875858,1.508661109871045,1.5088587666269426,0.7391469650297562,0.7752984435604383,0.9647476654973568,0.9648735373983537,0.9609073671975707,0.7828532753892522,50485.755438562126,145.4920906010436,0.8409947433586334,347.0,0.10829481540551819,0.9385263482256456,0.012149736587442457
37,BUL,49.0,237.83790244848095,9.042785693832979,1.4647751684198496,1.4647796186419262,0.739808,0.817506587003511,0.9366838019257603,0.9366861388276537,0.9617667272476481,0.8254727126097953,101074.35547299596,207.54487776795884,0.8540941471932463,487.0,0.15451772931448435,0.9583082965357215,0.024324276353491513
38,BUR,41.0,551.3470691498608,22.433652499826938,1.4776456505442723,1.477652390667645,0.7185868868471659,0.7593596504245734,0.9449141244959653,0.9449179212550736,0.9341788118080296,0.766759167996412,223663.84359263701,310.2133753018544,0.8617038202829289,721.0,0.2309951502223786,0.969799976738672,0.053826389418417164
39,BZC,97.0,677.9627820981856,23.171101468548663,1.3706306137275681,1.3706362923336202,0.6902812388750446,0.7043648003958314,0.8764809248419663,0.8764840799692175,0.8973808447506699,0.7112284251810033,305619.75588710466,365.1371038077714,0.8735337411669172,837.0,0.27190765214529,0.9876648266504664,0.07354971666235505
40,BZE,101.0,674.2618330687462,23.517516212759464,1.293473887187426,1.2936983584199526,0.6707758053911901,0.6647140865241762,0.8271413009065534,0.8272843946856475,0.872023350745045,0.6711913381937036,257397.17780190357,334.7167461663245,0.8716581931414702,769.0,0.249247629339896,0.9848324844644487,0.06194457846679167
41,BZL,109.0,666.655196309121,22.740437887564067,1.3224452694594282,1.3224460765559447,0.6668079922866341,0.6796024318499184,0.8456677103369221,0.845667767008833,0.866865106141176,0.6862247617742514,391657.84764353035,412.70584577821955,0.8706874383506742,949.0,0.3073414491630357,0.9833665077424742,0.0942554521199602
42,BZN,145.0,726.6496844008432,24.09948220373406,1.3407764659826245,1.3407813730248894,0.6830606634216694,0.6890228033568432,0.8573900109489121,0.8573926830543467,0.8879939373062555,0.695736929315453,449188.72546562325,442.5504684390377,0.8728806083610211,1015.0,0.3295726089042711,0.9866785039468553,0.10810070499005416
43,BZS,55.0,629.0869145543386,21.747430284107843,1.2618396813669976,1.2635615906201854,0.6480414931696983,0.6484573205908745,0.8069120883846439,0.8080127634396572,0.8424682431205122,0.6547761595436905,143825.52164300196,250.1313419878295,0.8715377769610784,575.0,0.18624024427626,0.9846506390395513,0.034612676748589234
44,CAB,37.0,576.6103935421654,25.304557744952934,1.3411553829476603,1.3411777936417768,0.6508692476260043,0.6892175281570709,0.857632318021749,0.8576461830978059,0.846144386321047,0.6959335515954588,123176.54011332853,231.5348498370837,0.8720709975031401,532.0,0.17238777938406263,0.985455877303377,0.029643338862379524
