,Group,PD,SR,APWD,APWD_loess_prediction,APWD_residuals,APWD_highlight_high,APWD_highlight_low,R2
0,ABT,-0.7385007097709098,-0.7758306895441908,0.1610091406110729,-0.7678889119274757,0.9288980525385486,False,False,0.6863962861967396
1,AFG,0.3691825928408257,0.4611131282587262,0.9128125908105914,0.46610794025594626,0.44670465055464514,False,False,0.6863962861967396
2,AGE,0.5465771888562153,0.4059955480378393,0.8439979416827736,0.6267027270482639,0.21729521463450974,False,False,0.6863962861967396
3,AGS,-0.9058457016297332,-1.3606375673589184,-2.1028777813273423,-0.9238998213572512,-1.1789779599700911,False,True,0.6863962861967396
4,AGW,-0.1329690172554453,-0.4078260557832601,1.069605306626417,-0.0970362814232294,1.1666415880496466,True,False,0.6863962861967396
5,ALA,-0.1474256745288218,-0.2373600847840067,-0.5516331845203922,-0.11430554597699705,-0.4373276385433952,False,False,0.6863962861967396
6,ALB,-0.0345757146385128,0.433913264707048,0.3749088442244145,0.019448584806612705,0.3554602594178018,False,False,0.6863962861967396
7,ALD,-1.2513469347384405,-1.7447056892362882,0.4853038512764788,-1.1774549712247082,1.662758822501187,True,False,0.6863962861967396
8,ALG,-0.1942775305972008,0.1145389224482926,-0.164799013284127,-0.1698542890157381,0.005055275731611103,False,False,0.6863962861967396
9,ALT,-0.14427155534903,0.220928367474343,-0.5151618472745025,-0.11051744418691449,-0.40464440308758803,False,False,0.6863962861967396
10,ALU,-1.1829095744412936,-1.3606375673589184,-1.8177356837923213,-1.1343545424643724,-0.6833811413279489,False,False,0.6863962861967396
11,AMU,-0.5173802077877031,-0.3478112764350301,0.1304219143866337,-0.5397997106715983,0.670221625058232,False,False,0.6863962861967396
12,AND,1.2506958371546515,0.981757459988118,1.212356674971387,1.0858840809952726,0.12647259397611443,False,False,0.6863962861967396
13,ANG,1.1904967604162071,1.204599274217144,1.3085030727440152,1.0567973792386054,0.25170569350540983,False,False,0.6863962861967396
14,ARI,-0.0399348950649968,-0.0465899257343305,-0.2880918336583689,0.01324814475470625,-0.30133997841307514,False,False,0.6863962861967396
15,ARK,-0.2295782476755851,-0.4715702278899226,-0.5373966701532912,-0.2121032389850461,-0.32529343116824505,False,False,0.6863962861967396
16,ARU,-0.7446799850308468,-1.213130445937304,-0.0371704332896947,-0.7738225518941468,0.7366521186044521,False,False,0.6863962861967396
17,ASK,-0.9019672955167786,-0.9708682891234034,-1.643718159323225,-0.9203764223480645,-0.7233417369751606,False,False,0.6863962861967396
18,ASS,1.847171750854199,1.6504701239951474,1.2215549042834375,1.3466919238529262,-0.12513701956948875,False,False,0.6863962861967396
19,AUT,0.0621139741541596,0.6341746128716227,0.1431428331191052,0.1333118173838698,0.009831015735235399,False,False,0.6863962861967396
20,AZO,-1.0606646912619926,-1.3606375673589184,0.2271784831039868,-1.0524091744963502,1.279587657600337,True,False,0.6863962861967396
21,BAH,-0.1302358631697786,-0.3478112764350301,-0.0317388568845908,-0.09375375523905691,0.06201489835446611,False,False,0.6863962861967396
22,BAL,-0.5231611265605729,-0.3478112764350301,0.09424386799382,-0.5459672907809883,0.6402111587748083,False,False,0.6863962861967396
23,BAN,1.801597551339997,1.7113299291882984,1.1839784682664751,1.3280102409599799,-0.14403177269350476,False,False,0.6863962861967396
24,BEN,1.0229664843569537,1.1495104228008612,1.4550997945052595,0.9663974971896947,0.4887022973155648,False,False,0.6863962861967396
25,BER,-1.6792306604068477,-1.7447056892362882,-0.7687506730053625,-1.407566596257503,0.6388159232521405,False,False,0.6863962861967396
26,BGM,-0.48912678370378,-0.0465899257343305,-0.1668967042617179,-0.509465020098085,0.34256831583636715,False,False,0.6863962861967396
27,BIS,0.1417759728485544,-0.0465899257343305,0.7769920362889694,0.22213761301607413,0.5548544232728952,False,False,0.6863962861967396
28,BKN,0.7352659049197241,0.6788568558602504,0.589114741691166,0.7790150070712063,-0.18990026538004035,False,False,0.6863962861967396
29,BLR,-0.5127861878304757,-0.0910936706383567,-0.0846004439627913,-0.534888021513999,0.45028757755120763,False,False,0.6863962861967396
30,BLT,-0.6727600580773268,-0.1862733238983291,-0.7281767552920356,-0.7031821583971914,-0.02499459689484418,False,False,0.6863962861967396
31,BLZ,0.940224459336712,0.8219889543502039,1.0418791305173634,0.9153598168580829,0.12651931365928049,False,False,0.6863962861967396
32,BOL,1.6523911644984683,1.685656484757793,1.38876727401413,1.2653347229465437,0.12343255106758622,False,False,0.6863962861967396
33,BOR,1.653523366173444,1.4765469632901145,0.996326090311861,1.2658184217357495,-0.2694923314238885,False,False,0.6863962861967396
34,BOT,0.3050456994469861,0.0370833440830452,-0.4884037543548623,0.40133976836702157,-0.8897435227218838,False,False,0.6863962861967396
35,BRC,-0.4299535387756404,-0.6123776352883421,-0.5840216609092945,-0.4430072320559632,-0.14101442885333132,False,False,0.6863962861967396
36,BRY,-0.2471081507580919,0.0370833440830452,-0.1137857536677569,-0.23364522568630502,0.11985947201854813,False,False,0.6863962861967396
37,BUL,0.1728491368733148,0.7425575116536355,0.3868123771089071,0.2557373893582514,0.13107498775065568,False,False,0.6863962861967396
38,BUR,0.7625868551740667,0.5634271192824869,0.7272406573248591,0.7977840118582515,-0.07054335453339244,False,False,0.6863962861967396
39,BZC,1.409874915967665,1.444682692005843,1.341413776212045,1.159111438194375,0.18230233801767004,False,False,0.6863962861967396
40,BZE,1.484716403585402,1.4869659638476924,1.2365333687737967,1.1924504745887945,0.04408289418500222,False,False,0.6863962861967396
41,BZL,1.5305017385344175,1.566940682918563,1.183409025898886,1.2125946792227928,-0.02918565332390677,False,False,0.6863962861967396
42,BZN,1.8494895487409813,1.8687789953376424,1.3045518477682356,1.347635859432963,-0.043084011664727306,False,False,0.6863962861967396
43,BZS,0.7688385016925147,0.8596013411073246,1.2299010445896876,0.8020206374239065,0.42788040716578113,False,False,0.6863962861967396
44,CAB,0.201255213047368,0.4611131282587262,1.2593620931161398,0.2879517690167804,0.9714103240993595,False,False,0.6863962861967396
45,CAF,1.2902945074547207,1.4229133206964009,1.438523588335937,1.1044973962531721,0.33402619208276496,False,False,0.6863962861967396
46,CAL,-0.0397668852614965,0.0370833440830452,-0.5038748822927328,0.013441723750385982,-0.5173166060431188,False,False,0.6863962861967396
47,CAY,-0.1840408559639587,-0.4715702278899226,-0.2961030315932228,-0.1577464627800057,-0.13835656881321712,False,False,0.6863962861967396
48,CBD,1.902878785959765,1.8238450678272684,1.1620040642623934,1.3692091743679426,-0.2072051101055492,False,False,0.6863962861967396
49,CHA,0.6119698841332201,0.4611131282587262,-0.1409459420677171,0.6843753420290057,-0.8253212840967228,False,False,0.6863962861967396
50,CHC,2.571750269882863,2.345528929111655,1.0330114402975663,1.608370403221345,-0.5753589629237787,False,False,0.6863962861967396
51,CHH,1.5678535907796654,1.2947602093750512,1.025336239178087,1.2288942709574995,-0.20355803177941256,False,False,0.6863962861967396
52,CHI,0.1697057670206973,0.5875361130708013,0.3040503999930237,0.2524283300750099,0.05162206991801377,False,False,0.6863962861967396
53,CHM,-0.1583073156335223,0.220928367474343,-0.1695110254854776,-0.12715258852869998,-0.04235843695677763,False,False,0.6863962861967396
