,Group,PD,SR,G,G_loess_prediction,G_residuals,G_highlight_high,G_highlight_low,R2
0,ABT,-0.7385007097709098,-0.7758306895441908,1.0504999802411834,-0.3624738255010263,1.4129738057422097,False,False,0.1717090284759234
1,AFG,0.3691825928408257,0.4611131282587262,1.4487267521063707,0.2042373031533286,1.244489448953042,False,False,0.1717090284759234
2,AGE,0.5465771888562153,0.4059955480378393,-0.0109489596508292,0.27183134476393583,-0.28278030441476504,False,False,0.1717090284759234
3,AGS,-0.9058457016297332,-1.3606375673589184,-1.3842004983284013,-0.4432404759743003,-0.940960022354101,False,False,0.1717090284759234
4,AGW,-0.1329690172554453,-0.4078260557832601,1.7497628947062234,-0.02209217622869069,1.7718550709349141,False,False,0.1717090284759234
5,ALA,-0.1474256745288218,-0.2373600847840067,-0.9181688568257724,-0.03058495781643092,-0.8875838990093415,False,False,0.1717090284759234
6,ALB,-0.0345757146385128,0.433913264707048,0.4572462969120109,0.029277788235420064,0.42796850867659086,False,False,0.1717090284759234
7,ALD,-1.2513469347384405,-1.7447056892362882,0.6349529135269931,-0.6255325276277409,1.2604854411547342,False,False,0.1717090284759234
8,ALG,-0.1942775305972008,0.1145389224482926,-1.2118522712924291,-0.05801225977151251,-1.1538400115209166,False,False,0.1717090284759234
9,ALT,-0.14427155534903,0.220928367474343,0.3018556710926926,-0.02881384803557267,0.3306695191282653,False,False,0.1717090284759234
10,ALU,-1.1829095744412936,-1.3606375673589184,-0.4608525060166557,-0.5891951709711936,0.12834266495453783,False,False,0.1717090284759234
11,AMU,-0.5173802077877031,-0.3478112764350301,0.8836633874865906,-0.23999543431409703,1.1236588218006875,False,False,0.1717090284759234
12,AND,1.2506958371546515,0.981757459988118,0.5327849222064521,0.49983455054196635,0.03295037166448578,False,False,0.1717090284759234
13,ANG,1.1904967604162071,1.204599274217144,0.7905241330244843,0.48307927863657074,0.3074448543879136,False,False,0.1717090284759234
14,ARI,-0.0399348950649968,-0.0465899257343305,0.007333430046532,0.02695286505795029,-0.01961943501141829,False,False,0.1717090284759234
15,ARK,-0.2295782476755851,-0.4715702278899226,-0.9521316038811968,-0.0785308986104223,-0.8736007052707745,False,False,0.1717090284759234
16,ARU,-0.7446799850308468,-1.213130445937304,0.998111671252775,-0.3655348834229356,1.3636465546757106,False,False,0.1717090284759234
17,ASK,-0.9019672955167786,-0.9708682891234034,0.045121548879996,-0.4413677135263639,0.48648926240635987,False,False,0.1717090284759234
18,ASS,1.847171750854199,1.6504701239951474,1.1712162565680064,0.6589976325838065,0.5122186239841999,False,False,0.1717090284759234
19,AUT,0.0621139741541596,0.6341746128716227,1.3741611445635071,0.07919256240844103,1.294968582155066,False,False,0.1717090284759234
20,AZO,-1.0606646912619926,-1.3606375673589184,0.9704807609839412,-0.5228311690838585,1.4933119300677997,False,False,0.1717090284759234
21,BAH,-0.1302358631697786,-0.3478112764350301,-1.2670560301660054,-0.020642419455242436,-1.246413610710763,False,False,0.1717090284759234
22,BAL,-0.5231611265605729,-0.3478112764350301,-0.7703626606094255,-0.2432121778676622,-0.5271504827417632,False,False,0.1717090284759234
23,BAN,1.801597551339997,1.7113299291882984,0.806589398495756,0.6468119635894528,0.15977743490630314,False,False,0.1717090284759234
24,BEN,1.0229664843569537,1.1495104228008612,0.2879566636761482,0.4328375275941385,-0.14488086391799032,False,False,0.1717090284759234
25,BER,-1.6792306604068477,-1.7447056892362882,-1.2164124907060394,-0.867496292652582,-0.3489161980534574,False,False,0.1717090284759234
26,BGM,-0.48912678370378,-0.0465899257343305,1.7439714297539448,-0.224430845654816,1.968402275408761,True,False,0.1717090284759234
27,BIS,0.1417759728485544,-0.0465899257343305,1.7831877642718676,0.10997341583283646,1.6732143484390312,False,False,0.1717090284759234
28,BKN,0.7352659049197241,0.6788568558602504,-0.5960309529738242,0.3369387068023696,-0.9329696597761938,False,False,0.1717090284759234
29,BLR,-0.5127861878304757,-0.0910936706383567,1.4913270784831858,-0.2374461441661488,1.7287732226493346,False,False,0.1717090284759234
30,BLT,-0.6727600580773268,-0.1862733238983291,0.6858473657066174,-0.32839115999081636,1.0142385256974338,False,False,0.1717090284759234
31,BLZ,0.940224459336712,0.8219889543502039,0.0310831089826153,0.4060151670193356,-0.3749320580367203,False,False,0.1717090284759234
32,BOL,1.6523911644984683,1.685656484757793,0.7598598112879471,0.60698662195652,0.15287318933142713,False,False,0.1717090284759234
33,BOR,1.653523366173444,1.4765469632901145,0.2051074158702066,0.607287943220954,-0.40218052735074744,False,False,0.1717090284759234
34,BOT,0.3050456994469861,0.0370833440830452,-1.4208256789944875,0.1786402234575659,-1.5994659024520534,False,False,0.1717090284759234
35,BRC,-0.4299535387756404,-0.6123776352883421,-0.4624013004216385,-0.19058585422311858,-0.27181544619851994,False,False,0.1717090284759234
36,BRY,-0.2471081507580919,0.0370833440830452,1.358971070441901,-0.0890732693841355,1.4480443398260363,False,False,0.1717090284759234
37,BUL,0.1728491368733148,0.7425575116536355,1.3727501662195412,0.12096446003316348,1.2517857061863777,False,False,0.1717090284759234
38,BUR,0.7625868551740667,0.5634271192824869,0.9528747027796208,0.3462293541367723,0.6066453486428485,False,False,0.1717090284759234
39,BZC,1.409874915967665,1.444682692005843,0.459908680098034,0.5426511573115027,-0.08274247721346872,False,False,0.1717090284759234
40,BZE,1.484716403585402,1.4869659638476924,0.1603316590724514,0.5625018414286005,-0.4021701823561491,False,False,0.1717090284759234
41,BZL,1.5305017385344175,1.566940682918563,0.1030859819328581,0.5746314228767956,-0.47154544094393747,False,False,0.1717090284759234
42,BZN,1.8494895487409813,1.8687789953376424,0.345401588850213,0.6596172742547565,-0.3142156854045435,False,False,0.1717090284759234
43,BZS,0.7688385016925147,0.8596013411073246,-0.1518313988044389,0.3483531590295623,-0.5001845578340012,False,False,0.1717090284759234
44,CAB,0.201255213047368,0.4611131282587262,-0.1150412073993116,0.13411107254883764,-0.24915227994814926,False,False,0.1717090284759234
45,CAF,1.2902945074547207,1.4229133206964009,0.2922823500994643,0.5106315971773192,-0.2183492470778549,False,False,0.1717090284759234
46,CAL,-0.0397668852614965,0.0370833440830452,-0.5611333730139194,0.02702213776147673,-0.5881555107753962,False,False,0.1717090284759234
47,CAY,-0.1840408559639587,-0.4715702278899226,-1.4519360289183183,-0.05208332291005568,-1.3998527060082626,False,False,0.1717090284759234
48,CBD,1.902878785959765,1.8238450678272684,0.4303405686859036,0.6738826835032509,-0.24354211481734728,False,False,0.1717090284759234
49,CHA,0.6119698841332201,0.4611131282587262,-1.231284564327269,0.29501052649752385,-1.5262950908247928,False,False,0.1717090284759234
50,CHC,2.571750269882863,2.345528929111655,0.5778394359103944,0.8460434442744768,-0.2682040083640823,False,False,0.1717090284759234
51,CHH,1.5678535907796654,1.2947602093750512,0.919604441624218,0.5845315819318992,0.3350728596923187,False,False,0.1717090284759234
52,CHI,0.1697057670206973,0.5875361130708013,0.3430862774804271,0.1199499352238525,0.22313634225657458,False,False,0.1717090284759234
53,CHM,-0.1583073156335223,0.220928367474343,-0.1471350816430652,-0.03720335168970708,-0.10993172995335813,False,False,0.1717090284759234
54,CHN,0.8470867279739338,1.0914737743627525,-0.0236087220041086,0.3748816723685616,-0.3984903943726702,False,False,0.1717090284759234
55,CHQ,0.0132368605440539,0.3478443658847058,0.5959441058457065,0.05321344615317464,0.5427306596925319,False,False,0.1717090284759234
56,CHS,2.267053046174749,2.0939710691392035,0.724825147634599,0.7697191255839577,-0.04489397794935868,False,False,0.1717090284759234
57,CHT,1.094321223322122,1.1495104228008612,0.6325960893175235,0.4550096159927089,0.17758647332481464,False,False,0.1717090284759234
58,CHX,-0.0491812737650045,0.1866512807783093,0.5670085255184003,0.02309861198971154,0.5439099135286888,False,False,0.1717090284759234
59,CKI,-0.8841991460483198,-1.5340381556825426,1.491588075581654,-0.43362512166016803,1.925213197241822,True,False,0.1717090284759234
60,CLC,-0.7715598349487119,-0.9708682891234034,0.1676967746175485,-0.3787321862785211,0.5464289608960696,False,False,0.1717090284759234
61,CLM,1.8846344886448885,1.816176128021224,0.8104184543841535,0.6690099707602426,0.1414084836239109,False,False,0.1717090284759234
62,CLN,-0.8743459233620694,-1.213130445937304,-0.431549014582005,-0.4289110052693308,-0.0026380093126742166,False,False,0.1717090284759234
63,CLS,-1.16981538538618,-1.5340381556825426,-1.8120071636675528,-0.5821733262336143,-1.2298338374339384,False,False,0.1717090284759234
64,CMN,1.5211431950754806,1.7113299291882984,0.2534170655329501,0.5721519751646231,-0.318734909631673,False,False,0.1717090284759234
65,CNT,-0.5786479220544717,-0.7758306895441908,-1.402150747435278,-0.27462914227608803,-1.1275216051591899,False,False,0.1717090284759234
66,CNY,-0.8516857509688187,-0.9708682891234034,-1.0343727230143738,-0.417814117471991,-0.6165586055423828,False,False,0.1717090284759234
67,COL,-0.2441315092787649,-0.0910936706383567,-1.2383382900161266,-0.08727039794388164,-1.151067892072245,False,False,0.1717090284759234
68,COM,0.2005744948053958,-0.1375911635537256,-0.2935225586423662,0.13374621406073053,-0.4272687727030967,False,False,0.1717090284759234
69,CON,1.3059815270387394,1.497286990686708,0.1882240484058738,0.5148727916377933,-0.3266487432319195,False,False,0.1717090284759234
70,COO,-0.8636777676002957,-1.3606375673589184,-0.8987938460348646,-0.4236831005329803,-0.47511074550188426,False,False,0.1717090284759234
71,COR,-0.3640957800078013,-0.0039131215192864,0.7998779037098548,-0.15467785816831595,0.9545557618781707,False,False,0.1717090284759234
72,COS,1.3619356687419308,1.2947602093750512,0.8406353816655235,0.5298841855894771,0.3107511960760464,False,False,0.1717090284759234
73,CPI,-2.900139546856515,-1.7447056892362882,-2.198035350447397,-1.4841050005879284,-0.7139303498594685,False,False,0.1717090284759234
74,CPP,0.5244243646117056,0.3478443658847058,-0.0878451509320706,0.2638341330888247,-0.3516792840208953,False,False,0.1717090284759234
75,CPV,-0.0484653674682219,-0.4078260557832601,-1.57318647907775,0.023400320609437336,-1.5965867996871874,False,False,0.1717090284759234
76,CRL,-0.1263393588527728,-0.4715702278899226,-0.3879816347889297,-0.018573549077641065,-0.36940808571128864,False,False,0.1717090284759234
77,CTA,-0.4139263340529477,-0.1375911635537256,1.3453790234939615,-0.18193537744944718,1.5273144009434088,False,False,0.1717090284759234
78,CTM,-3.53289647622703,-1.7447056892362882,-1.490216895692568,-1.8084850617861423,0.3182681660935742,False,False,0.1717090284759234
79,CUB,0.6664595587851398,0.656749766401354,-0.2337568785491212,0.31342313194961485,-0.5471800104987361,False,False,0.1717090284759234
80,CVI,-1.1788400300551116,-1.5340381556825426,-1.1520150361133954,-0.5870153548106548,-0.5649996813027406,False,False,0.1717090284759234
81,CYP,-0.5860372579881165,-0.4715702278899226,-0.4658842169802104,-0.2790398632927123,-0.18684435368749808,False,False,0.1717090284759234
82,CZE,-0.1374094235615766,0.433913264707048,1.615284414224317,-0.02460899971130989,1.639893413935627,False,False,0.1717090284759234
83,DEL,-1.0789276246140262,-0.8686427403087341,-0.7509884905459757,-0.5328245026603284,-0.21816398788564728,False,False,0.1717090284759234
84,DEN,-0.8535070539849265,-0.4715702278899226,0.8162763770767971,-0.41870495134341973,1.234981328420217,False,False,0.1717090284759234
85,DJI,-0.4866557336771762,-0.4715702278899226,-1.5272354173936942,-0.22296327186204343,-1.3042721455316508,False,False,0.1717090284759234
86,DOM,0.3978280470231371,0.3773202831553167,-0.6157980291402552,0.21527336456878748,-0.8310713937090426,False,False,0.1717090284759234
87,EAI,-0.3753895894845951,-0.0465899257343305,0.2809939289396508,-0.16131039816025616,0.44230432709990697,False,False,0.1717090284759234
88,ECU,1.3505365438779209,1.3665171774227878,0.5585418907894172,0.5268378356821918,0.031704055107225404,False,False,0.1717090284759234
89,EGY,-0.5396121911449238,-0.4078260557832601,-0.497342038170308,-0.25241356653253677,-0.2449284716377712,False,False,0.1717090284759234
90,EHM,1.7834453921737297,1.6141250212300915,1.2179786075307328,0.6419586749006654,0.5760199326300675,False,False,0.1717090284759234
91,ELS,0.7914396779477082,0.5875361130708013,0.2515763724905999,0.35603786737879084,-0.10446149488819095,False,False,0.1717090284759234
92,EQG,0.1038711315156461,0.2862986308019837,-1.2182481992528162,0.09457917058333556,-1.312827369836152,False,False,0.1717090284759234
